OTUID,D0,D1,D3,D5,D6,D7
OTU_2020,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2021,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2022,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2023,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2024,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2025,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2026,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2027,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2028,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2029,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_203,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2030,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2031,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2032,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2033,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2034,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2035,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2036,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2037,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2038,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2039,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_204,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2040,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2041,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2042,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_2043,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2044,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2045,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2046,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2047,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2048,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2049,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_205,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2050,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
OTU_2051,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2052,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2053,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2054,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2055,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2056,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2057,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2058,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2059,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_206,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2060,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2061,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_2062,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2063,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2064,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE
OTU_2065,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
OTU_2066,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2067,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2068,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2069,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_207,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2070,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2071,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2072,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2073,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2074,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2075,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2076,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2077,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2078,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2079,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_208,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2080,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2081,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2082,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2083,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2084,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2085,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2086,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2087,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2088,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2089,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2090,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2091,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2092,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2093,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2094,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2095,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2096,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2097,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2098,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2099,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_21,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_210,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2100,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE
OTU_2101,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2102,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2103,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2104,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2105,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2106,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2107,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2108,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2109,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_211,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2110,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2111,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2112,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2113,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2114,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2115,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2116,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2117,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2118,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2119,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_212,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2120,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2121,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2122,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2123,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2124,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2125,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2126,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2127,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2128,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2129,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_213,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2130,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2131,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2132,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
OTU_2133,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2134,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2135,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2136,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2137,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2138,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2139,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_214,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2140,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2141,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2142,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2143,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2144,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2145,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2146,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2147,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2148,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2149,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_215,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2150,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2151,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2152,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2153,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2154,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2155,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2156,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2157,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2158,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2159,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_216,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2160,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2161,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2162,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2163,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2164,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2165,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2166,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2167,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2168,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2169,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_217,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2170,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2171,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2172,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2173,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2174,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2175,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2176,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2177,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2178,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2179,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_218,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2180,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2181,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2182,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2183,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2184,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2185,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2186,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2187,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2188,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2189,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_219,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2190,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2191,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2192,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2193,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2194,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2195,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2196,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2197,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2198,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2199,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_22,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_220,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2201,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2202,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2203,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2204,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2205,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
OTU_2206,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2207,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2208,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2209,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_221,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2210,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2211,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2212,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2213,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2214,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_2215,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2216,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2217,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2218,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2219,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2220,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2221,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2222,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2223,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2224,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2225,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2226,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2227,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2228,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2229,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_223,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2230,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2231,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2232,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2233,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2234,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2235,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2236,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2237,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2238,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2239,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_224,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2240,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2241,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2242,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
OTU_2243,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2244,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2245,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2246,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE
OTU_2247,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2248,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2249,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_225,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE
OTU_2250,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2251,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2252,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2253,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_2254,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2255,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2256,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2257,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2258,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2259,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_226,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_2260,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2261,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2262,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2264,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2265,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2266,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2267,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2268,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2269,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_227,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2270,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2271,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2272,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2273,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2274,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2275,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2276,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2277,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2278,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2279,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_228,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2280,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2281,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2282,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2283,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2284,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2285,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2286,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2287,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2288,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_2289,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_229,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_2290,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2291,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2292,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2293,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2294,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2295,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2296,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2297,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2298,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2299,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_23,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_230,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2300,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2301,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2302,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2303,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE
OTU_2304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2305,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE
OTU_2306,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2307,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2308,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2309,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_231,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
OTU_2310,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2311,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2312,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2313,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2314,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2315,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2316,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE
OTU_2317,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
OTU_2318,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_2319,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_232,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2320,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE
OTU_2321,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2322,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
OTU_2323,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2324,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2325,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
OTU_2326,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2327,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2328,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2329,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_233,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2330,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2331,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2332,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE
OTU_2333,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE
OTU_2334,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2335,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2336,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2337,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2338,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
OTU_2339,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_234,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2340,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2341,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE
OTU_2342,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2343,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2344,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2345,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2346,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
OTU_2347,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2348,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2349,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_235,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE
OTU_2350,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2351,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE
OTU_2352,TRUE,TRUE,TRUE,FALSE,TRUE,FALSE
OTU_2353,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2354,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2355,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2356,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
OTU_2357,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_2358,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2359,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
OTU_236,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2360,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
OTU_2361,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
