Method,GroupBasedOn,Group,Index,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,bin16,bin17,bin18,bin19,bin20,bin21,bin22,bin23,bin24,bin25,bin26,bin27,bin28,bin29,bin30,bin31,bin32,bin33,bin34,bin35,bin36,bin37,bin38,bin39,bin40,bin41,bin42,bin43,bin44,bin45,bin46,bin47,bin48,bin49,bin50,bin51,bin52,bin53,bin54,bin55,bin56,bin57,bin58,bin59,bin60,bin61,bin62,bin63,bin64,bin65,bin66,bin67,bin68,bin69,bin70,bin71,bin72,bin73,bin74,bin75,bin76,bin77,bin78,bin79,bin80,bin81,bin82,bin83,bin84,bin85,bin86,bin87,bin88,bin89,bin90,bin91,bin92,bin93,bin94,bin95,bin96,bin97,bin98,bin99,bin100,bin101,bin102,bin103,bin104,bin105,bin106,bin107,bin108,bin109,bin110,bin111,bin112,bin113,bin114,bin115,bin116,bin117,bin118,bin119,bin120,bin121,bin122,bin123,bin124,bin125
CbMPDiCbraya,Group,D3_vs_D6,HoS,0.489714293,0,0.113138954,0,0.041058553,0.971195476,0.115089712,0.033675079,0.692588035,0.084308116,0,0,0.111038482,0,0,0,0,0,0,NaN,0,0.010779549,NaN,0.570316102,NaN,0.033257397,0.033664491,0,0.135043286,0.123563264,0.077185094,0,0.421128888,0.708982234,0.783644627,0.027603403,0.0711366,0.032298308,0.348544352,0.061613233,0.244462626,0.806096155,0.56479213,0,0.408973138,0.997371854,0.77260733,0.080197618,0.083107927,0.261606173,0.400322432,0.366584935,0.936268881,1,0.027610331,0.00096857,0,0,0.062424424,0,0.096253035,0.002407364,NaN,0,NaN,0.089972819,0,NaN,0,0,0.652249437,0.819583022,0,0.345339863,0.830197722,0.188375335,0.621546289,0.386453026,0.017317367,0,0,0.42213856,0.159855606,0.19496505,0,NaN,0.049884803,0,0.285122473,0.05779486,0.01742916,0.219930015,0.64534677,0.386064427,0,0.19075565,0,0.029238617,0.217853369,0.733893797,0.446079232,0.569823913,0.090940051,0.521986682,0,0.293925735,0.219121282,0.245229246,0.251706036,0.012468469,0.312770949,0.900861908,0.064202203,0.760967546,0.009537127,0.697313635,0.336287737,0.789855479,0,0.034348826,0.420490215,0.474043468,0.234084862,0.035296889,0.010229188
CbMPDiCbraya,Group,D3_vs_D6,DL,0,0,0,0,0,0,0.112620928,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0.039479627,NaN,0,0,0,0,0,0.072390557,0,0,0,0.048502563,0.254083875,0.402730514,0,0,0.768939498,0,0.009634832,0.041787382,0,0,0,0.053065735,0,0,0,0,0,0,0,0.034994662,0,0,0,0.509982829,0,0,0,NaN,0,NaN,0.014445313,0,NaN,0,0.10024687,0.140701362,0.033878563,0.2885881,0.500350665,0,0,0,0,0,0,0,0,0,0.047179139,0.276644771,NaN,0,0,0,0,0.317816418,0,0.082262417,0,0,0,0,0,0.077941069,0,0,0,0.657878648,0,0,0,0,0,0,0,0,0.005710925,0,0.00548976,0.002708497,0.115275624,0.043750731,0,0.205716766,0,0,0,0,0,0.211341832
CbMPDiCbraya,Group,D3_vs_D6,HD,0.126324394,0.002784568,0,0,0,0,0.00091655,0.001589484,0.00095082,0.032349811,0.425,0,0.192250021,0.01598006,0.184487301,0.975025312,0.016686156,0.468972431,0.025,NaN,1,0.386946314,NaN,0.000818651,NaN,0.017477773,0.29429716,0.1,0.04334061,0.389797791,0.000267067,0.066681237,0.033028046,0.000229317,0,0,0,0.00760567,0.034580245,0,0.006062431,0.000122814,0.004978733,0,0,0,0.002732774,0,0,0.203777472,0,0.033885642,0,0,0.000285315,0.001500636,1,0,0.117067828,0,0.698461074,0.107629328,NaN,0.075,NaN,0,0,NaN,0.400131616,0.003388904,0,0.000495188,0,0,0,0.142700355,0,0.047232268,0.175185324,0,0.008266713,0.010304292,0.638514438,0,0.002832479,NaN,0.002224013,0.227880451,0.005851873,0.409449492,0,0.780069985,2.35E-05,0.00275264,0.323706379,0.001453171,0,0,0.000705674,0,0.066679052,0,0.007647798,0,0.075,0,0,0,0.021633919,0.177204395,0.057267112,0.001248517,0.039235848,0,0,0.000723169,0.005110996,0.000601442,0,0.001014458,0.000551165,0,0.004291069,0.047244043,0
CbMPDiCbraya,Group,D3_vs_D6,DR,0.383961313,0.997215432,0.886861046,1,0.958941447,0.0203714,0.766395761,0.964735437,0.30146459,0.883342073,0.575,1,0.696711498,0.98401994,0.815512699,0.024974688,0.983313844,0.531027569,0.975,NaN,0,0.602274138,NaN,0.222150718,NaN,0.94926483,0.672038349,0.9,0.815577287,0.481451994,0.783209652,0.933318763,0.545843065,0.290788449,0.150712591,0.710226756,0.428626712,0.960096022,0.479970463,0.081016682,0.729920356,0.15193252,0.388224736,1,0.591026862,0,0.165645353,0.890937963,0.916892073,0.403496861,0.405403917,0.585107931,0.019665457,0,0.937109693,0.997530795,0,1,0.291976541,1,0.205285891,0.889963309,NaN,0.925,NaN,0.33867559,1,NaN,0.599868384,0.896364226,0.2070492,0.116983196,0.7114119,0.117573361,0.094500068,0.66892431,0.298955358,0.566314706,0.782847789,1,0.991733287,0.567557148,0.201629956,0.757855812,0.720522749,NaN,0.947891184,0.772119549,0.525305339,0.532755648,0.664754422,0,0.02799197,0.611182933,0.676293621,0.807791179,1,0.970761383,0.703499889,0.266106203,0.487241716,0.42124132,0.243533503,0.36772866,0.925,0.486071915,0.619382232,0.628409472,0.154753931,0.810327135,0.579022569,0.09217865,0.896561949,0.132845542,0.987754376,0.13615618,0.563889334,0.133818374,0.794283234,0.964636716,0.494354642,0.047467963,0.752036016,0.740399386,0.778428981
CbMPDiCbraya,Group,D3_vs_D6,DominantProcess,HoS,DR,DR,DR,DR,HoS,DR,DR,HoS,DR,DR,DR,DR,DR,DR,HD,DR,DR,DR,,HD,DR,,HoS,,DR,DR,DR,DR,DR,DR,DR,DR,HoS,HoS,DR,DR,DR,DR,DL,DR,HoS,HoS,DR,DR,HoS,HoS,DR,DR,DR,DR,DR,HoS,HoS,DR,DR,HD,DR,DL,DR,HD,DR,,DR,,HeS,DR,,DR,DR,HoS,HoS,DR,DL,HoS,DR,HoS,DR,DR,DR,DR,DR,HD,DR,DR,,DR,DR,DR,DR,DR,HD,HoS,DR,DR,DR,DR,DR,DR,HoS,DR,HoS,DL,HoS,DR,DR,DR,DR,HeS,DR,DR,HoS,DR,HoS,DR,HoS,DR,HoS,DR,DR,DR,HeS,DR,DR,DR
CbMPDiCbraya,Group,D3_vs_D6,DominantProcessImportance,0.489714293,0.997215432,0.886861046,1,0.958941447,0.971195476,0.766395761,0.964735437,0.692588035,0.883342073,0.575,1,0.696711498,0.98401994,0.815512699,0.975025312,0.983313844,0.531027569,0.975,NaN,1,0.602274138,NaN,0.570316102,NaN,0.94926483,0.672038349,0.9,0.815577287,0.481451994,0.783209652,0.933318763,0.545843065,0.708982234,0.783644627,0.710226756,0.428626712,0.960096022,0.479970463,0.768939498,0.729920356,0.806096155,0.56479213,1,0.591026862,0.997371854,0.77260733,0.890937963,0.916892073,0.403496861,0.405403917,0.585107931,0.936268881,1,0.937109693,0.997530795,1,1,0.509982829,1,0.698461074,0.889963309,NaN,0.925,NaN,0.556906278,1,NaN,0.599868384,0.896364226,0.652249437,0.819583022,0.7114119,0.500350665,0.830197722,0.66892431,0.621546289,0.566314706,0.782847789,1,0.991733287,0.567557148,0.638514438,0.757855812,0.720522749,NaN,0.947891184,0.772119549,0.525305339,0.532755648,0.664754422,0.780069985,0.64534677,0.611182933,0.676293621,0.807791179,1,0.970761383,0.703499889,0.733893797,0.487241716,0.569823913,0.657878648,0.521986682,0.925,0.486071915,0.619382232,0.628409472,0.571906115,0.810327135,0.579022569,0.900861908,0.896561949,0.760967546,0.987754376,0.697313635,0.563889334,0.789855479,0.794283234,0.964636716,0.494354642,0.478488569,0.752036016,0.740399386,0.778428981
CbMPDiCbraya,Group,D3_vs_D6,DominantProcessPvalue,0.37,0,0,0,0,0,0,0,0,0,0.47,0.12,0.02,0,0.01,0.12,0.17,0.39,0.31,,0.16,0.21,,0.07,,0.01,0.18,0.32,0,0.37,0,0.16,0.13,0,0,0.04,0.41,0,0.19,0,0,0,0.18,0.05,0.21,0,0,0,0.01,0.23,0.48,0.05,0,0,0,0,0,0.02,0.41,0,0,0,,0.34,,0.34,0,,0.34,0,0,0,0.01,0.31,0,0,0.01,0.16,0,0,0.03,0.31,0.13,0,0.03,,0.01,0.07,0.06,0.32,0.05,0.02,0.04,0.11,0.1,0,0,0,0,0,0.42,0.23,0.3,0.27,0.1,0.11,0.04,0.01,0.15,0,0.08,0,0,0,0,0,0.08,0,0.01,0,0.37,0.45,0.02,0,0
CbMPDiCbraya,Group,D3_vs_D7,HeS,0,0,0,0,0,0.113042759,0.001855797,0,0.086243689,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0.174642771,0,0,0,0,0.014734367,0,0.247699701,0,0.002848039,0,0.239281175,0.036922061,0,0,0.224379252,0,0.096390702,0.026166303,0.017270867,0,0,0.159427052,0.074684174,0.034934004,0,0.296920997,0.103652268,0.007244541,0.04239582,0,0.002288538,0,0.005513938,0,0.160106395,0,0,0.060242316,NaN,0,NaN,0.491413004,0,NaN,NaN,0,0.000828022,0.149511601,0,0.272546604,0.134626328,0,0.355607205,0,0.04699551,0,0,0,0,0,0,0,0,0,0.297038817,0,0,0,0.262370968,0.028459781,0,0,0,0,0,0,0.000313381,0.064316922,0,0.110284657,0,0.396792506,0.165951562,0.225111988,0.621693676,0.015100974,0,0.00877858,0,0.310904419,0,0,0.03486278,0.524395447,0,0,0.008771829,0.614791905,0,0.033449249,0
CbMPDiCbraya,Group,D3_vs_D7,HoS,0.481861472,0,0.107276289,0,0.036256647,0.863554563,0.045211794,0.036667932,0.903537205,0.093071503,0,0,0.111038482,0,0,0,0,0,0,NaN,0.023338993,0.010545535,NaN,0.57197876,0,0.006956802,0,0,0.487655459,0.071443524,0.286227972,0.003421235,0.307540822,0.76901893,0.524849274,0.00594199,0.178650008,0.031226721,0.176117474,0.010327334,0.463234488,0.483851063,0.512013825,0,0.411630807,0.821078709,0.36945616,0.056882465,0.033799393,0.060143136,0.523778823,0.577710675,0.956547495,1,0.018502419,0.00086633,0.004606968,0,0.072492782,0,0.074177316,0,NaN,0,NaN,0.077274978,0,NaN,NaN,0,0.5668302,0.464616456,0.015697987,0.472286029,0.833412011,0.082004324,0.320267327,0.021032306,0.001880883,0,0,0.442318597,0.147867186,0.159879327,0,0,0.047319997,0,0.339909486,0,0.069170797,0.23101627,0.500120102,0.570440267,0.003903462,0.113840532,0,0.025119469,0.209801943,0.561380725,0.423507877,0.45521349,0,0.521986682,0,0.070027807,0.224399621,0.059969995,0.274113248,0.018527807,0.123566564,0.940275577,0.070114321,0.486272324,0.005818731,0.416023721,0.127335789,0.337812638,0,0.006654172,0.468179823,0.329949575,0.222222278,0.103425638,0.015799893
CbMPDiCbraya,Group,D3_vs_D7,DL,0,0,0,0,0.637335102,0.002954575,0.144417057,0,0,0,0,0,0,0,0,0,0,0,0,NaN,0,0,NaN,0.015693946,0,0,0,0,0,0,0,0.882458258,0.515635734,0.017832715,0.026279112,0.089788893,0,0,0,0.344852044,0,0.084508601,0,0,0,0,0,0,0,0,0.145723045,0,0,0,0.160287577,0,0,0,0,0,0,0,NaN,0,NaN,0.131886977,0,NaN,NaN,0.00477366,0.154992531,0,0.314123544,0,0,0.518965143,0,0.784595773,0.926329768,0,0,0,0,0,0.016894265,0,0,0,0,0,0,0,0.171919123,0.365348599,0,0,0.705333711,0.072189406,0,0.002570558,0.199172034,0,0,0,0,0,0,0,0,0,0,0,0,0.002317913,0,0.522489836,0.240727747,0,0,0.133364936,0,0,0,0,0.023109247
CbMPDiCbraya,Group,D3_vs_D7,HD,0.031014697,0,0,0,0,0,0.000255753,0,0.000585802,0.007907659,0.025,0,0.086722617,0,0.051042153,0.745055632,0,0.11439674,0,NaN,0.698057008,0.150686153,NaN,0,0.1,0.003367191,0.181846166,0.044935488,0.142266877,0.181263891,0,0.001650561,0.001298256,0,0,0,0,0.000397617,0.014228769,0,0.000825784,0,0.004419014,0,0,0,0.006642897,0,0,0.101775598,0,0.006591285,0,0,0.000195997,0.001400943,0.964840983,0,0.119228923,0,0.271848967,0.025696154,NaN,0.025,NaN,0,0,NaN,NaN,0.000616387,6.74E-05,0.000458569,0,0,0,0.007817957,0,0.000239791,0.001008502,0,0,0.000970251,0.345386793,0.000960535,0.01025381,0,0,0.111219437,0.002082213,0.051059319,0,0.748230941,1.24E-05,0.000109709,0.12166915,0.000480616,0,0,0.000283445,0,0.003386033,0,0.001988742,0,0.012488152,0,0,0,0.014589191,0.087053134,0.084736918,0.002188098,0.004068029,0,0,0.000813838,0.010335672,0,0,0,0,0,0.000408811,0.061604202,0
CbMPDiCbraya,Group,D3_vs_D7,DR,0.48712383,1,0.892723711,1,0.32640825,0.020448103,0.808259599,0.963332068,0.009633304,0.899020837,0.975,1,0.802238902,1,0.948957847,0.254944368,1,0.88560326,1,NaN,0.278603999,0.838768312,NaN,0.237684523,0.9,0.989676007,0.818153834,0.955064512,0.355343297,0.747292585,0.466072326,0.112469946,0.172677148,0.213148356,0.209590439,0.867347055,0.821349992,0.968375662,0.585274506,0.644820622,0.439549026,0.405474033,0.466296294,1,0.588369193,0.019494239,0.549216769,0.908183531,0.966200607,0.541160269,0.226845864,0.408453499,0.001056685,0,0.818725469,0.997732727,0.025038112,1,0.6481719,1,0.653973717,0.91406153,NaN,0.975,NaN,0.299425041,1,NaN,NaN,0.994609952,0.277281871,0.385413375,0.670178469,0.255167367,0.031961662,0.391212577,0.324125469,0.19413213,0.023785337,1,1,0.556711152,0.506746021,0.839160138,0.972851925,1,0.952680003,0.888780563,0.360969484,0.948940681,0.930829203,0.020752789,0.065577443,0.035641644,0.874427388,0.885678852,0.294666289,0.902691126,0.789914613,0.436048717,0.373620676,0.480469588,0.998011258,0.36772866,0.987511848,0.533179687,0.609648817,0.714918017,0.089603885,0.879318084,0.791696518,0.048757745,0.92581765,0.200505344,0.994181269,0.060672605,0.586738012,0.137791915,1,0.859980892,0.523048347,0.05525852,0.777368912,0.801520912,0.96109086
CbMPDiCbraya,Group,D3_vs_D7,DominantProcess,DR,DR,DR,DR,DL,HoS,DR,DR,HoS,DR,DR,DR,DR,DR,DR,HD,DR,DR,DR,,HD,DR,,HoS,DR,DR,DR,DR,HoS,DR,DR,DL,DL,HoS,HoS,DR,DR,DR,DR,DR,HoS,HoS,HoS,DR,DR,HoS,DR,DR,DR,DR,HoS,HoS,HoS,HoS,DR,DR,HD,DR,DR,DR,DR,DR,,DR,,HeS,DR,,,DR,HoS,HoS,DR,HoS,HoS,DL,HeS,DL,DL,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,DR,HD,HoS,HoS,DR,DR,DL,DR,DR,HoS,HoS,DR,DR,HoS,DR,DR,DR,DR,HeS,DR,DR,HoS,DR,HoS,DR,DL,DR,HeS,DR,DR,DR,HeS,DR,DR,DR
CbMPDiCbraya,Group,D3_vs_D7,DominantProcessImportance,0.48712383,1,0.892723711,1,0.637335102,0.863554563,0.808259599,0.963332068,0.903537205,0.899020837,0.975,1,0.802238902,1,0.948957847,0.745055632,1,0.88560326,1,NaN,0.698057008,0.838768312,NaN,0.57197876,0.9,0.989676007,0.818153834,0.955064512,0.487655459,0.747292585,0.466072326,0.882458258,0.515635734,0.76901893,0.524849274,0.867347055,0.821349992,0.968375662,0.585274506,0.644820622,0.463234488,0.483851063,0.512013825,1,0.588369193,0.821078709,0.549216769,0.908183531,0.966200607,0.541160269,0.523778823,0.577710675,0.956547495,1,0.818725469,0.997732727,0.964840983,1,0.6481719,1,0.653973717,0.91406153,NaN,0.975,NaN,0.491413004,1,NaN,NaN,0.994609952,0.5668302,0.464616456,0.670178469,0.472286029,0.833412011,0.518965143,0.355607205,0.784595773,0.926329768,1,1,0.556711152,0.506746021,0.839160138,0.972851925,1,0.952680003,0.888780563,0.360969484,0.948940681,0.930829203,0.748230941,0.500120102,0.570440267,0.874427388,0.885678852,0.705333711,0.902691126,0.789914613,0.561380725,0.423507877,0.480469588,0.998011258,0.521986682,0.987511848,0.533179687,0.609648817,0.714918017,0.621693676,0.879318084,0.791696518,0.940275577,0.92581765,0.486272324,0.994181269,0.522489836,0.586738012,0.524395447,1,0.859980892,0.523048347,0.614791905,0.777368912,0.801520912,0.96109086
CbMPDiCbraya,Group,D3_vs_D7,DominantProcessPvalue,0.5,0,0,0,0.48,0,0,0,0,0,0.41,0.11,0,0,0.06,0.14,0.39,0.01,0.35,,0.03,0,,0.08,0.31,0,0,0,0.42,0,0.28,0.31,0.42,0,0.15,0,0.02,0,0.09,0.23,0.48,0.38,0.45,0.03,0.31,0,0.25,0,0,0.19,0.07,0.17,0,0,0,0,0,0.03,0,0,0.1,0,,0.41,,0.37,0.08,,,0,0.04,0.3,0.12,0.19,0,0.41,0.57,0.07,0.1,0,0,0.41,0.39,0,0,0.35,0,0,0.56,0.01,0,0.13,0.08,0.22,0,0,0.32,0,0,0.12,0.39,0.43,0,0.38,0.05,0.23,0.02,0.01,0.19,0.01,0,0,0,0.11,0,0.4,0.19,0.17,0,0,0.37,0.09,0.01,0,0
CbMPDiCbraya,Group,D5_vs_D6,HeS,0,NaN,0,NaN,0,0.00322238,0.024702877,0.005953458,0.00106934,0,NaN,NaN,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,0.355920487,NaN,0,0.014771371,0,0.062342437,0,0,0,0,0,0.004497597,0.003396251,0,0,0.075549257,0.117328209,0.002492666,0.107496499,0.012044301,NaN,0,0.00145117,0.045853627,0,0,0.091329519,0,0.005281219,0.002332038,0,0,0,0,NaN,0.014092607,NaN,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,0.103011764,0.02269188,0.014264941,0.075775924,0,0.13188229,0,0,NaN,0,0,0,0.00684072,0.002619734,NaN,0,0,0.128629135,0,0,0,0.000429886,0,0,0,0,0,0.00891347,0,0,0.011204151,0,0,NaN,0.34113095,0,0.005038758,0,0,0.117790699,0,0,0.059203014,0,0.016079448,0.014497195,0.02316248,0,0,0.011645306,0.061011368,0.009446981,0.040757333,0.007115595
CbMPDiCbraya,Group,D5_vs_D6,HoS,0.049279765,NaN,0,NaN,0.01957492,0.834757371,0.242860448,0.154154594,0.26322702,0.067135737,NaN,NaN,0,0.020553562,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,0.325828667,NaN,0,0.035415766,0,0.130448573,0.068603088,0.12906968,0,0.366544366,0.460473968,0.575452619,0.02281567,0.063769497,0,0.272022166,0.057343592,0.118304251,0.706073311,0.51371283,NaN,0,0.987093765,0.861001332,0.288738791,0,0.05944838,0.133148838,0.324201074,0.979374469,1,0.041213283,0.004782085,0,NaN,0.302119643,NaN,0,0.004721118,NaN,NaN,NaN,0,0,NaN,0,0,0.996608699,0.688842032,0.05419628,0.188536137,0.684471029,0.017302905,0.575055905,0.423905147,0.031598445,NaN,0,0,0.030234208,0.365644451,0.184271142,NaN,0.082001566,0,0.298728725,0,0.00139251,0,0.821395713,0.1572534,0,0.108643245,0.030657959,0,0.147960937,0.758912199,0.404053796,0.707991512,0.004556579,0,NaN,0.524851659,0.020337069,0.349985874,0.089092116,0,0.425166873,0.884459894,0,0.78793935,0.05488008,0.769019705,0.664885813,0.85647423,0.693604577,0,0.653239691,0.709392095,0.046038563,0.257671695,0.343274679
CbMPDiCbraya,Group,D5_vs_D6,DL,0,NaN,0,NaN,0,0.028619897,0.302035391,0,0.369229568,0,NaN,NaN,0,0,NaN,NaN,0,NaN,NaN,NaN,0,0,NaN,0.008246736,NaN,0,0,0,0,0,0.011236147,0,0,0,0.042981985,0.008240836,0.527766264,0,0,0.745430488,0,0.044729726,0.027072308,NaN,0,0,0.0118177,0,0,0,0,0,0,0,0.024249891,0,0,NaN,0.44575204,NaN,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0,0.09152551,0.477618436,0.562393958,0.011007092,0,0.009843243,0,0,NaN,0,0,0,0.007979167,0.171325599,NaN,0,0,0,0,0.189047992,0,0.129341439,0,0,0.060661495,0,0,0.093592395,0,0,0,0.833430762,0,NaN,0,0,0,0,0,0,0.005743465,0,0,0.624135557,0.160185397,0.012539426,0,0.06323869,0,0,0,0,0,0.02676791
CbMPDiCbraya,Group,D5_vs_D6,HD,0.663353681,NaN,0,NaN,0,0,0,0.064808186,0,0,NaN,NaN,0.85,0,NaN,NaN,0,NaN,NaN,NaN,0.825,0.148495752,NaN,0.006467256,NaN,0,0.065567694,0,0.021344443,0.157542846,0.000277551,0,0.013907542,0.000830055,0,0.000506047,0,0.075,0.016736058,0,0.012131844,0,0.007179911,NaN,0,0,0,0.011016238,0,0.235927301,0.239921796,0.21547292,0,0,0.002805928,0.202156235,0.875,NaN,0.038874235,NaN,0.85,0.245079977,NaN,NaN,NaN,0,0,NaN,0.075243949,0.075,0,0,1.78E-05,0,0,0.033157081,0,0.014841697,0.108022086,NaN,0,0,0.316323613,0,0.014089196,NaN,0,0.261269769,0.012159255,0.172856153,0,1,1.10E-05,0.001127453,0.25,0.006715244,0,0,0.004470016,0,0.036659233,0.002837527,0,0,NaN,0,0.890759575,0.000572251,0.90006091,0.05,0.008559612,0,0.024992454,9.50E-05,0.013365783,0,0.000152719,0.000334425,0,0,0,0.002783821,0.003346912,0.035181111,0
CbMPDiCbraya,Group,D5_vs_D6,DR,0.287366554,NaN,1,NaN,0.98042508,0.133400351,0.430401284,0.775083762,0.366474072,0.932864263,NaN,NaN,0.15,0.979446438,NaN,NaN,1,NaN,NaN,NaN,0.175,0.851504248,NaN,0.303536853,NaN,1,0.88424517,1,0.785864548,0.773854066,0.859416622,1,0.619548092,0.538695977,0.377067799,0.965041196,0.408464239,0.925,0.635692518,0.079897712,0.867071239,0.141700465,0.439990651,NaN,1,0.011455066,0.081327341,0.70024497,1,0.6132948,0.626929366,0.455044787,0.018293494,0,0.931730898,0.793061681,0.125,NaN,0.199161474,NaN,0.15,0.750198906,NaN,NaN,NaN,1,1,NaN,0.924756051,0.925,0.003391301,0.116620694,0.445475624,0.234804965,0.228745955,0.949540014,0.283218562,0.561253157,0.860379469,NaN,1,1,0.65344218,0.619535662,0.62769433,NaN,0.917998434,0.738730231,0.560482885,0.827143847,0.809559497,0,0.048821941,0.841619147,0.75,0.823980016,0.969342041,1,0.745063182,0.241087801,0.559286971,0.27796681,0.162012659,1,NaN,0.13401739,0.088903356,0.644403116,0.010846974,0.95,0.448482816,0.10979664,0.975007546,0.1527626,0.307618581,0.05471545,0.307924847,0.120028865,0.243156733,1,0.335115003,0.226812716,0.941167544,0.666389861,0.622841816
CbMPDiCbraya,Group,D5_vs_D6,DominantProcess,HD,,DR,,DR,HoS,DR,DR,DL,DR,,,HD,DR,,,DR,,,,HD,DR,,HeS,,DR,DR,DR,DR,DR,DR,DR,DR,DR,HoS,DR,DL,DR,DR,DL,DR,HoS,HoS,,DR,HoS,HoS,DR,DR,DR,DR,DR,HoS,HoS,DR,DR,HD,,DL,,HD,DR,,,,DR,DR,,DR,DR,HoS,HoS,DL,DL,HoS,DR,HoS,DR,DR,,DR,DR,DR,DR,DR,,DR,DR,DR,DR,DR,HD,HoS,DR,DR,DR,DR,DR,DR,HoS,DR,HoS,DL,DR,,HoS,HD,DR,HD,DR,DR,HoS,DR,HoS,DL,HoS,HoS,HoS,HoS,DR,HoS,HoS,DR,DR,DR
CbMPDiCbraya,Group,D5_vs_D6,DominantProcessImportance,0.663353681,NaN,1,NaN,0.98042508,0.834757371,0.430401284,0.775083762,0.369229568,0.932864263,NaN,NaN,0.85,0.979446438,NaN,NaN,1,NaN,NaN,NaN,0.825,0.851504248,NaN,0.355920487,NaN,1,0.88424517,1,0.785864548,0.773854066,0.859416622,1,0.619548092,0.538695977,0.575452619,0.965041196,0.527766264,0.925,0.635692518,0.745430488,0.867071239,0.706073311,0.51371283,NaN,1,0.987093765,0.861001332,0.70024497,1,0.6132948,0.626929366,0.455044787,0.979374469,1,0.931730898,0.793061681,0.875,NaN,0.44575204,NaN,0.85,0.750198906,NaN,NaN,NaN,1,1,NaN,0.924756051,0.925,0.996608699,0.688842032,0.477618436,0.562393958,0.684471029,0.949540014,0.575055905,0.561253157,0.860379469,NaN,1,1,0.65344218,0.619535662,0.62769433,NaN,0.917998434,0.738730231,0.560482885,0.827143847,0.809559497,1,0.821395713,0.841619147,0.75,0.823980016,0.969342041,1,0.745063182,0.758912199,0.559286971,0.707991512,0.833430762,1,NaN,0.524851659,0.890759575,0.644403116,0.90006091,0.95,0.448482816,0.884459894,0.975007546,0.78793935,0.624135557,0.769019705,0.664885813,0.85647423,0.693604577,1,0.653239691,0.709392095,0.941167544,0.666389861,0.622841816
CbMPDiCbraya,Group,D5_vs_D6,DominantProcessPvalue,0.07,,0.01,,0,0,0.28,0,0.6,0,,,0.34,0,,,0.36,,,,0.3,0.06,,0.63,,0,0,0.37,0.01,0,0,0.3,0.07,0.31,0.19,0,0.41,0.38,0.02,0.02,0,0,0.43,,0,0,0,0.01,0.03,0.08,0.04,0.23,0,0,0,0,0.4,,0.42,,0.39,0.04,,,,0.36,0,,0.08,0.38,0,0,0.37,0.17,0,0,0.01,0.29,0,,0.01,0.09,0.42,0.05,0,,0,0.19,0.05,0.16,0.01,0.33,0,0,0.49,0,0,0,0,0,0.19,0,0.38,0.38,,0.2,0.01,0.08,0,0.41,0.42,0,0,0,0.35,0.01,0.02,0,0.01,0,0.01,0.01,0,0,0.02
CbMPDiCbraya,Group,D5_vs_D7,HeS,0,NaN,0,NaN,0,0.045285476,0.18134573,0.039925824,0.013443074,0,NaN,NaN,0,0,NaN,0,NaN,0,NaN,NaN,0,0,NaN,0.382131272,0,0,0.037337039,0,0.021912606,0,0,0,0.001287385,0,0.173642997,0.017766227,0,0,0,0,0,0.289040555,0.194852009,NaN,0,0.070428801,0.285072875,0,0,0.031122455,0,0.010263029,0.001065576,0,0,0,0,NaN,0.118535196,NaN,0,0.063401973,NaN,NaN,NaN,0,0,NaN,0,0,0.003458457,0.330253058,0.024559365,0.1068178,0.134788172,0.02521367,0.443491838,0,0,NaN,0,0,0,0.092481336,0.001449801,0,0,0,0.20315171,0,0,NaN,0.000279995,0.17098409,0,0,0,0,0.041793346,0,0.000602692,0.08725753,0,0,NaN,0.641090508,0,0,0.027833365,0,0,0.011543958,0,0.250771296,0.019625455,0.037255803,0.089479661,0.159316149,0.14094818,0,0.001001268,0.095841858,0,0.245364916,0.031513009
CbMPDiCbraya,Group,D5_vs_D7,HoS,0,NaN,0.012850581,NaN,0.034253171,0.801964873,0.175951257,0.099516264,0.138317051,0,NaN,NaN,0,0.005911496,NaN,0,NaN,0,NaN,NaN,0,0,NaN,0.333795153,0,0,0.010916128,0,0.397425005,0.039707695,0.74961883,0,0.261107222,0.575385901,0.224335377,0.059982173,0,0,0.112501081,0.025761817,0.302396672,0.245272289,0.39357877,NaN,0,0.894118279,0.467151115,0.106966123,0,0,0.099155577,0.553859983,0.995946197,0.986557696,0.161078329,0.031297034,0,NaN,0.319543654,NaN,0,0,NaN,NaN,NaN,0,0,NaN,0,0,0.884057,0.372584529,0.076927408,0.296471933,0.704190848,0.050633645,0.252907964,0.021760069,0.002648928,NaN,0.007486269,0,0,0.348573381,0.173916192,0,0.074567143,0,0.400846787,0,0,NaN,0.667109951,0.627632971,0,0.018273184,0,0,0.17971925,0.601719663,0.448939853,0.540229306,0,0,NaN,0.270910831,0.024702099,0.321640226,0,0,0.032040296,0.928800467,0,0.374964562,0.00440047,0.259353567,0.4081525,0.759005771,0.544914643,0,0.545963345,0.588184194,0.039209502,0.114324279,0.212640395
