"Model","AIC","Common_n","Iteration","Group"
"Exponential",-14.4672721218635,8,94,"D3"
"PowerLaw",-31.465965239755,8,94,"D3"
"Exponential",-12.4009215145622,8,94,"D5"
"PowerLaw",-37.0334843806606,8,94,"D5"
"Exponential",-6.80226483368502,8,94,"D6"
"PowerLaw",-26.9234003167539,8,94,"D6"
"Exponential",-4.00575677451436,8,94,"D7"
"PowerLaw",-23.6211309016275,8,94,"D7"
"Exponential",-30.9309562956158,8,95,"D0"
"PowerLaw",-62.7686423146703,8,95,"D0"
"Exponential",-22.0261539421742,8,95,"D1"
"PowerLaw",-65.6448381615748,8,95,"D1"
"Exponential",-14.1678070070049,8,95,"D3"
"PowerLaw",-29.3083251553779,8,95,"D3"
"Exponential",-14.5217594730548,8,95,"D5"
"PowerLaw",-36.128132204756,8,95,"D5"
"Exponential",-8.41021278381249,8,95,"D6"
"PowerLaw",-40.9930907846613,8,95,"D6"
"Exponential",-4.58741196866053,8,95,"D7"
"PowerLaw",-29.1370740976157,8,95,"D7"
"Exponential",-32.2301529037138,8,96,"D0"
"PowerLaw",-77.9335483239925,8,96,"D0"
"Exponential",-20.6136939046342,8,96,"D1"
"PowerLaw",-54.8651544962672,8,96,"D1"
"Exponential",-14.2533467101048,8,96,"D3"
"PowerLaw",-30.5320444839794,8,96,"D3"
"Exponential",-13.6673715044906,8,96,"D5"
"PowerLaw",-42.6124131903101,8,96,"D5"
"Exponential",-7.6595713985947,8,96,"D6"
"PowerLaw",-26.618116597327,8,96,"D6"
"Exponential",-3.25162362815107,8,96,"D7"
"PowerLaw",-21.9570476970751,8,96,"D7"
"Exponential",-30.7076252022271,8,97,"D0"
"PowerLaw",-61.6643725598838,8,97,"D0"
"Exponential",-20.9032639907745,8,97,"D1"
"PowerLaw",-58.6104483420471,8,97,"D1"
"Exponential",-14.1287601348012,8,97,"D3"
"PowerLaw",-30.5187549955297,8,97,"D3"
"Exponential",-13.2335575810104,8,97,"D5"
"PowerLaw",-39.6698914017346,8,97,"D5"
"Exponential",-8.50166296551681,8,97,"D6"
"PowerLaw",-35.4682364995037,8,97,"D6"
"Exponential",-4.31230869344841,8,97,"D7"
"PowerLaw",-32.8267718037689,8,97,"D7"
"Exponential",-32.6207253222677,8,98,"D0"
"PowerLaw",-79.0549536934698,8,98,"D0"
"Exponential",-21.1170113315232,8,98,"D1"
"PowerLaw",-60.5347951441098,8,98,"D1"
"Exponential",-13.2597774253591,8,98,"D3"
"PowerLaw",-29.5488163876355,8,98,"D3"
"Exponential",-15.2270315883557,8,98,"D5"
"PowerLaw",-45.1587669453201,8,98,"D5"
"Exponential",-7.87612031765063,8,98,"D6"
"PowerLaw",-28.0595274283957,8,98,"D6"
"Exponential",-6.09353911022093,8,98,"D7"
"PowerLaw",-44.428560909588,8,98,"D7"
"Exponential",-32.089805954631,8,99,"D0"
"PowerLaw",-79.1532656565318,8,99,"D0"
"Exponential",-21.1481612179787,8,99,"D1"
"PowerLaw",-60.1415257312457,8,99,"D1"
"Exponential",-14.1861769390838,8,99,"D3"
"PowerLaw",-29.3060769108103,8,99,"D3"
"Exponential",-12.7762022611633,8,99,"D5"
"PowerLaw",-36.0506390088777,8,99,"D5"
"Exponential",-8.12246076101401,8,99,"D6"
"PowerLaw",-27.7564953750186,8,99,"D6"
"Exponential",-1.39072323331439,8,99,"D7"
"PowerLaw",-20.261343424393,8,99,"D7"
"Exponential",-30.5662730415144,8,100,"D0"
"PowerLaw",-61.3092337395116,8,100,"D0"
"Exponential",-20.3065314360566,8,100,"D1"
"PowerLaw",-63.1500895174795,8,100,"D1"
"Exponential",-14.90217207513,8,100,"D3"
"PowerLaw",-32.4945473667498,8,100,"D3"
"Exponential",-12.3855057895718,8,100,"D5"
"PowerLaw",-36.638813317362,8,100,"D5"
"Exponential",-6.99775264839016,8,100,"D6"
"PowerLaw",-35.8501635194045,8,100,"D6"
"Exponential",-8.85146809690682,8,100,"D7"
"PowerLaw",-34.9533721248743,8,100,"D7"
