"Method","samp1","samp2","HeS","HoS","DL","HD","DR"
"CbMPDiCbraya","D623","D740",0,0.564516869931769,0,0,0.435483130068231
"CbMPDiCbraya","D624","D625",0.0175412293853074,0.442520824583662,0,0,0.539937946031031
"CbMPDiCbraya","D624","D626",0.00264323685764914,0.41029373686308,0.00429710572947431,0,0.582765920549797
"CbMPDiCbraya","D624","D627",0.000349287687942789,0.243139233417852,0.113984953636205,1.45798098792792e-05,0.642511945448121
"CbMPDiCbraya","D624","D628",0.00436055866640922,0.287441175253707,0,4.82718671558216e-05,0.708149994212728
"CbMPDiCbraya","D624","D629",0.123205891570041,0.449353077791802,0,0,0.427441030638157
"CbMPDiCbraya","D624","D630",0.00236302100801903,0.953310541028227,0,0,0.0443264379637545
"CbMPDiCbraya","D624","D631",0.158615191505241,0.354645094643596,0,0.000300113431479548,0.486439600419683
"CbMPDiCbraya","D624","D632",0.284231712686332,0.685987342108529,0,0.000591754203467007,0.0291891910016718
"CbMPDiCbraya","D624","D633",0.335648293633335,0.248905426155904,0,2.79041214387365e-05,0.415418376089322
"CbMPDiCbraya","D624","D634",0.00609694648795727,0.494475397328692,0,1.6795995834593e-05,0.499410860187516
"CbMPDiCbraya","D624","D635",0.0566368761996161,0.877443822017471,0,0,0.0659193017829127
"CbMPDiCbraya","D624","D636",0.0274247905265436,0.927458697360017,0,0,0.0451165121134398
"CbMPDiCbraya","D624","D637",0.0026317428678211,0.62116013025687,0,4.18561821581047e-05,0.376166270693151
"CbMPDiCbraya","D624","D638",0.0136801424727905,0.430918262742897,0,0.000127828384479354,0.555273766399834
"CbMPDiCbraya","D624","D639",0.0335252033496136,0.798894472964642,0,4.30675835604081e-05,0.167537256102183
"CbMPDiCbraya","D624","D640",0.00019655383282775,0.337589978910469,0,0,0.662213467256703
"CbMPDiCbraya","D624","D701",0.318593479694908,0.0546617355354692,0,0,0.626744784769622
"CbMPDiCbraya","D624","D702",0.393355671559067,0.207923590435889,0.00154433649688325,0,0.397176401508161
"CbMPDiCbraya","D624","D703",0.000316895032293113,0.804475415999929,0.00250497977907889,0,0.192702709188699
"CbMPDiCbraya","D624","D704",0.00055808242877473,0.315633730473589,0.0998148942227977,0,0.583993292874839
"CbMPDiCbraya","D624","D705",0.000737181192901057,0.946771384628657,0,0,0.0524914341784417
"CbMPDiCbraya","D624","D706",0.37375302400174,0.425246317243611,0,0,0.201000658754649
"CbMPDiCbraya","D624","D707",0.318197565701906,0.19668902058368,0,0,0.485113413714413
"CbMPDiCbraya","D624","D708",0.256406885599369,0.0747303882675593,0,0,0.668862726133071
"CbMPDiCbraya","D624","D709",0.000139520607193683,0.36853736922797,0.196197706137621,0,0.435125404027215
"CbMPDiCbraya","D624","D710",0.332390107293703,0.244263862308265,0.0003148073951119,0,0.42303122300292
"CbMPDiCbraya","D624","D711",0.000673772061544864,0.483200535792923,0.308409715827482,0.000101217454863792,0.207614758863187
"CbMPDiCbraya","D624","D712",0.00040920534202438,0.221018275434573,0.0162742879229647,2.13110561759441e-05,0.762276920244262
"CbMPDiCbraya","D624","D713",0.0655885137267277,0.877648053355568,0,0,0.056763432917704
"CbMPDiCbraya","D624","D714",0.265026471504204,0.104892323252128,0,1.41558846012287e-05,0.630067049359066
"CbMPDiCbraya","D624","D715",0.000139520607193683,0.487043881202458,0.00035818757089129,0,0.512458410619457
"CbMPDiCbraya","D624","D716",0,0.141069066266616,0,0,0.858930933733384
"CbMPDiCbraya","D624","D717",0.000139520607193683,0.196218945764982,0,0,0.803641533627824
"CbMPDiCbraya","D624","D718",0.000591000671591672,0.962629590328705,0,0,0.0367794089997032
"CbMPDiCbraya","D624","D719",0.00260312958317701,0.92823722077012,0,0,0.0691596496467027
"CbMPDiCbraya","D624","D720",0.000139520607193683,0.409363259374785,0,0,0.590497220018021
"CbMPDiCbraya","D624","D721",0.00123249641599578,0.301508617904473,0,0,0.697258885679531
"CbMPDiCbraya","D624","D722",0.00167273588536578,0.964695641035123,0,0,0.0336316230795112
"CbMPDiCbraya","D624","D723",0.000139520607193683,0.129828626500922,0,0,0.870031852891884
"CbMPDiCbraya","D624","D724",0.0110317975340688,0.635788496887266,0,0.00043421995207887,0.352745485626586
"CbMPDiCbraya","D624","D725",0.0055638843388429,0.886138595139745,0,2.79610781791746e-05,0.108269559443233
"CbMPDiCbraya","D624","D726",0.000139520607193683,0.227721094728649,0,0,0.772139384664157
"CbMPDiCbraya","D624","D727",0.00478482632987453,0.335984886390695,0,0,0.659230287279431
"CbMPDiCbraya","D624","D728",0.00398696234212211,0.517225840589814,0,1.45509574530004e-05,0.478772646110611
"CbMPDiCbraya","D624","D729",0.00244841810863674,0.117843208270261,0,0,0.879708373621102
"CbMPDiCbraya","D624","D730",0.000139520607193683,0.661824071196567,0,0,0.33803640819624
"CbMPDiCbraya","D624","D731",0.000139520607193683,0.567266586236749,0,0,0.432593893156058
"CbMPDiCbraya","D624","D732",0.0120668208722448,0.923171103245744,0,0,0.0647620758820109
"CbMPDiCbraya","D624","D733",0.000697603035968412,0.0793586618292849,0,0,0.919943735134747
"CbMPDiCbraya","D624","D734",0.00115227272541466,0.0898216442479318,0.0666632931971902,0,0.842362789829463
"CbMPDiCbraya","D624","D735",0.000139520607193683,0.548331160545624,0,0,0.451529318847183
"CbMPDiCbraya","D624","D736",0.000139520607193683,0.23672943567798,0.257955955210448,0,0.505175088504379
"CbMPDiCbraya","D624","D737",0.000139520607193683,0.332811816708801,0,0,0.667048662684005
"CbMPDiCbraya","D624","D738",0.334757120851414,0.0569030168787262,0,0,0.608339862269859
"CbMPDiCbraya","D624","D739",0.365494296577947,0.385274233074008,0,0,0.249231470348045
"CbMPDiCbraya","D624","D740",0.011526735304,0.442766783035745,0,0,0.545706481660255
"CbMPDiCbraya","D625","D626",0,0.344218575394327,0.0193132317479772,8.86001181334908e-05,0.636379592739562
"CbMPDiCbraya","D625","D627",0.000145798098792792,0.791299929436926,0.131526183021512,0.000106215724392231,0.0769218737183769
"CbMPDiCbraya","D625","D628",0.000691896762566776,0.402345049397165,0.0175573200076926,1.60906223852739e-05,0.57938964321019
"CbMPDiCbraya","D625","D629",0.122276629365251,0.552838168819069,0,0.000260597790522894,0.324624604025158
"CbMPDiCbraya","D625","D630",0.00236302100801903,0.932962388824187,0.019980476877456,0.000291371830930588,0.0444027414594072
"CbMPDiCbraya","D625","D631",0.153696102045663,0.497464408549533,0.0181009878410525,0.000300154114911424,0.33043834744884
"CbMPDiCbraya","D625","D632",0.284121642870621,0.485294399155539,0.0238466573996479,1.57242593873829e-05,0.206721576314805
"CbMPDiCbraya","D625","D633",0.31507124006974,0.388167290561243,0,0.000314616537917118,0.2964468528311
"CbMPDiCbraya","D625","D634",0.00589539453794216,0.225705223239098,0.0496887654127184,0,0.718710616810242
"CbMPDiCbraya","D625","D635",0.0178411334160175,0.86140851519218,0,1.66583374979177e-05,0.120733693054305
"CbMPDiCbraya","D625","D636",0.00473054447639366,0.917195945514242,0.0191335368397797,0,0.058939973169585
"CbMPDiCbraya","D625","D637",0.0199046131184646,0.540995381010545,0,0,0.43910000587099
"CbMPDiCbraya","D625","D638",0.00160503881411732,0.201722704583611,0.0200344232526236,0.000488803694823554,0.776149029654824
"CbMPDiCbraya","D625","D639",0.0176625370822807,0.666303312426599,0.0462769459369707,0.000350039795815483,0.269407164758334
"CbMPDiCbraya","D625","D640",0.0211560886223555,0.50447206318146,0,3.33166749958354e-05,0.474338531521189
"CbMPDiCbraya","D625","D701",0.351694086200444,0.152377558463648,0,0,0.495928355335908
"CbMPDiCbraya","D625","D702",0.394368924371419,0.312471061318894,0.0193944331815672,0.000312215431566521,0.273453365696553
"CbMPDiCbraya","D625","D703",0.0349491920706314,0.693054628598057,0.00250497977907889,0.000272215052410215,0.269218984499823
"CbMPDiCbraya","D625","D704",0.0351324337831084,0.515844570304446,0.0027695439983233,0.000271376931672491,0.445982074982449
"CbMPDiCbraya","D625","D705",0.0331001166083625,0.66800163398393,0,1.42300139454137e-05,0.298884019393762
"CbMPDiCbraya","D625","D706",0.0289022155588872,0.347484511570087,0.373769682339238,0,0.249843590531788
"CbMPDiCbraya","D625","D707",0.285460038780748,0.130269959573992,0.0255778196779143,1.44283488197611e-05,0.558677753618526
"CbMPDiCbraya","D625","D708",0.25749801038122,0.23347023089441,0,0,0.50903175872437
"CbMPDiCbraya","D625","D709",0.0332833583208396,0.282846879659741,0.00923131025994198,0,0.674638451759477
"CbMPDiCbraya","D625","D710",0.365533945007349,0.357003428818092,0.0003148073951119,0,0.277147818779447
"CbMPDiCbraya","D625","D711",0.0184543942362587,0.441650872592909,0.499440891074507,1.48403181764217e-05,0.0404390017781485
"CbMPDiCbraya","D625","D712",0.0552910307838721,0.372231065440769,0.0162603358622453,2.13110561759441e-05,0.556196256856938
"CbMPDiCbraya","D625","D713",0.0722630927094568,0.361055109344455,0,0,0.566681797946089
"CbMPDiCbraya","D625","D714",0.279487700163395,0.152617866392153,0,0,0.567894433444452
"CbMPDiCbraya","D625","D715",0.0101429535167743,0.5619266058969,0,0,0.427930440586325
"CbMPDiCbraya","D625","D716",0.0553108968641236,0.7224929336271,0.000751925850903846,0,0.221444243657872
"CbMPDiCbraya","D625","D717",0.0332833583208396,0.61011009524278,0,0,0.35660654643638
"CbMPDiCbraya","D625","D718",0.0145927036481759,0.897639930874052,0,0,0.0877673654777715
"CbMPDiCbraya","D625","D719",0.0181575878727303,0.657350278601162,0,0,0.324492133526108
"CbMPDiCbraya","D625","D720",0.0186906546726637,0.529631570505708,0.00257119658376688,0,0.449106578237861
"CbMPDiCbraya","D625","D721",0.0325670498084291,0.924090944423834,0,0,0.0433420057677369
"CbMPDiCbraya","D625","D722",0.0319506913210062,0.887833208362512,0,2.96059448737306e-05,0.080186494371608
"CbMPDiCbraya","D625","D723",0.0357487922705314,0.473474718434154,0,0,0.490776489295314
"CbMPDiCbraya","D625","D724",0.0321339330334833,0.117131797501639,0.61821560558678,0,0.232518663878098
"CbMPDiCbraya","D625","D725",0.00079960019990005,0.739128833879299,0,0,0.260071565920801
"CbMPDiCbraya","D625","D726",0.0607945547379861,0.205582365567057,0,0,0.733623079694957
"CbMPDiCbraya","D625","D727",0.0181575878727303,0.199883324043869,0,0,0.781959088083401
"CbMPDiCbraya","D625","D728",0.00243000989465107,0.94704324544555,0,1.45509574530004e-05,0.0505121937023456
"CbMPDiCbraya","D625","D729",0.0155588872230551,0.154221468194464,0,0,0.83021964458248
"CbMPDiCbraya","D625","D730",0.0332833583208396,0.268350569463233,0.469107616169308,0,0.229258456046619
"CbMPDiCbraya","D625","D731",0.0213393303348326,0.182796389098565,0.356514297425981,0,0.439349983140621
"CbMPDiCbraya","D625","D732",0.0189527931400274,0.553532505681838,0.187836775114322,0,0.239677926063813
"CbMPDiCbraya","D625","D733",0.0355655505580543,0.733472460065077,0,0,0.230961989376868
"CbMPDiCbraya","D625","D734",0.0853018768718324,0.165303162281676,0,0,0.749394960846491
"CbMPDiCbraya","D625","D735",0.0355655505580543,0.71150687426695,0.0180326273797555,0,0.23489494779524
"CbMPDiCbraya","D625","D736",0.124803615969036,0.179295142569001,0.257994866654819,0,0.437906374807144
"CbMPDiCbraya","D625","D737",0.00114942528735632,0.378958433211397,0.0282871387757994,0,0.591605002725448
"CbMPDiCbraya","D625","D738",0.335445564453197,0.160211456128466,0,0,0.504342979418336
"CbMPDiCbraya","D625","D739",0.383218767675731,0.325022472082381,0,0,0.291758760241888
"CbMPDiCbraya","D625","D740",0.0186906546726637,0.282087555141054,0,0,0.699221790186282
"CbMPDiCbraya","D626","D627",0,0.149618200163549,0.120068641538228,0.000190658787288445,0.730122499510935
"CbMPDiCbraya","D626","D628",0,0.221589764136377,0.127223151860386,0.000851885830447761,0.65033519817279
"CbMPDiCbraya","D626","D629",0,0.517533272014487,0,1.47666863555818e-05,0.482451961299157
"CbMPDiCbraya","D626","D630",0.000147666863555818,0.982436851198033,0.00104843473124631,0.000164347991792789,0.0162026992153724
"CbMPDiCbraya","D626","D631",0.000220510906808698,0.58070618234674,0.00194843012445295,0.000163036701194506,0.416961839920804
"CbMPDiCbraya","D626","D632",0,0.914370980213365,0.00104843473124631,0.000682694773605401,0.0838978902817836
"CbMPDiCbraya","D626","D633",0.000471372006787757,0.343124384520318,0.300252823006948,0.000149558291297172,0.356001862174649
"CbMPDiCbraya","D626","D634",0.00255299136685814,0.49419749535491,0.0339363343859155,0.000187346783662038,0.469125832108654
"CbMPDiCbraya","D626","D635",0.000299904030710173,0.91094297196427,0.00534554046072061,0.000103366804489073,0.0833082167398104
"CbMPDiCbraya","D626","D636",0.00139133661070402,0.949349766774655,0.00534554046072061,0.000239730028283845,0.0436736261256362
"CbMPDiCbraya","D626","D637",0,0.341855542402631,0.31429397946726,0.000191966922622563,0.343658511207486
"CbMPDiCbraya","D626","D638",0.000118133490844654,0.400425385937578,0.00535986916110749,2.90953867424567e-05,0.594067516023727
"CbMPDiCbraya","D626","D639",0.000121307696973373,0.897861444899346,0.0504319293824403,0.000223484174164176,0.0513618338470758
"CbMPDiCbraya","D626","D640",0.00391317188422918,0.475961509002157,0.00429710572947431,0,0.51582821338414
"CbMPDiCbraya","D626","D701",0.00409011789517623,0.324624389872203,0.325454437271217,0,0.345831054961404
"CbMPDiCbraya","D626","D702",0.000497703754149922,0.676508459262173,0.00154433649688325,4.28455317534591e-05,0.321406654955041
"CbMPDiCbraya","D626","D703",0.00128470171293562,0.448615379152209,0.0243290619190414,0,0.525770857215814
"CbMPDiCbraya","D626","D704",0.00488777318369758,0.595093538882566,0.100822998598255,2.99410161980898e-05,0.299165748319284
"CbMPDiCbraya","D626","D705",0.000118133490844654,0.916436059050339,0.00104843473124631,0,0.0823973727275706
"CbMPDiCbraya","D626","D706",0.00364737152982871,0.605225361092022,0.373782557374451,0,0.0173447100036981
"CbMPDiCbraya","D626","D707",0.000398700531600709,0.581147882785969,0.00535996880954038,7.34950942420883e-05,0.413019952778648
"CbMPDiCbraya","D626","D708",0.00404607206142942,0.406820416136756,0,1.47666863555818e-05,0.589118745115458
"CbMPDiCbraya","D626","D709",0.000118133490844654,0.464890789182991,0.00104843473124631,0,0.533942642594918
"CbMPDiCbraya","D626","D710",0.000118133490844654,0.350483917268961,0.335311997743759,1.47666863555818e-05,0.314071184810079
"CbMPDiCbraya","D626","D711",0.000118133490844654,0.0997961555634205,0.312613886512607,2.95333727111636e-05,0.587442291060417
"CbMPDiCbraya","D626","D712",0.00404607206142942,0.552056700702089,0.0414286818770627,3.60777425315259e-05,0.402432467616887
"CbMPDiCbraya","D626","D713",0,0.642437550756116,0.314077922252208,4.63223821586743e-05,0.0434382046095174
"CbMPDiCbraya","D626","D714",0.00100413467217956,0.346648547078634,0.268241118628938,1.41558846012287e-05,0.384092043735646
"CbMPDiCbraya","D626","D715",0.000118133490844654,0.555375061491864,0.00576279477703423,4.43000590667454e-05,0.438699710181191
"CbMPDiCbraya","D626","D716",0.00407560543414058,0.664758195612898,0.00609746631162446,0,0.325068732641337
"CbMPDiCbraya","D626","D717",0.00140283520378027,0.444788055565959,0,1.47666863555818e-05,0.553794342543905
"CbMPDiCbraya","D626","D718",0.000280567040756054,0.436024141598341,0,0,0.563695291360903
"CbMPDiCbraya","D626","D719",0.000398700531600709,0.89225248922419,0,0.00209746816250534,0.105251342081704
"CbMPDiCbraya","D626","D720",0.00140283520378027,0.331783594919752,0.36438314773335,4.43000590667454e-05,0.302386122084051
"CbMPDiCbraya","D626","D721",0.000118133490844654,0.466728705973454,0,0,0.533153160535701
"CbMPDiCbraya","D626","D722",0.000280567040756054,0.937167771853266,0.00104843473124631,0.000133117893687937,0.0613701084810435
"CbMPDiCbraya","D626","D723",0.00404607206142942,0.630166303409472,0,0,0.365787624529099
"CbMPDiCbraya","D626","D724",0,0.544305740676706,0.427091200768123,0,0.0286030585551714
"CbMPDiCbraya","D626","D725",0.000398700531600709,0.420259275992721,0.00104843473124631,4.19416172687619e-05,0.578251647127163
"CbMPDiCbraya","D626","D726",0.000398700531600709,0.414502537287146,0,0,0.585098762181253
"CbMPDiCbraya","D626","D727",0.000398700531600709,0.355890310731412,0,0,0.643710988736987
"CbMPDiCbraya","D626","D728",0.000280567040756054,0.60098274914806,0.00104843473124631,2.93176438085822e-05,0.397658931436129
"CbMPDiCbraya","D626","D729",0.00112226816302422,0.325541967546881,0,0,0.673335764290094
"CbMPDiCbraya","D626","D730",0.00264323685764914,0.262708341385742,0.473417596933995,0,0.261230824822613
"CbMPDiCbraya","D626","D731",0.00404607206142942,0.346744771756322,0.356527172461194,0,0.292681983721055
"CbMPDiCbraya","D626","D732",0.00120964765214547,0.129720182712765,0.188973809963701,0.000102553051814248,0.679993806619573
"CbMPDiCbraya","D626","D733",0.00112226816302422,0.330492198283142,0,0,0.668385533553834
"CbMPDiCbraya","D626","D734",0.00140283520378027,0.597216879194107,0.0666229628414008,0,0.334757322760712
"CbMPDiCbraya","D626","D735",0.00140283520378027,0.941796614592159,0,0,0.0568005502040612
"CbMPDiCbraya","D626","D736",0.00376550502067336,0.404714024965437,0.338739130630232,0,0.252781339383657
"CbMPDiCbraya","D626","D737",0.000398700531600709,0.577659978387837,0,5.86279382540681e-05,0.421882693142308
"CbMPDiCbraya","D626","D738",0.00128470171293562,0.663757658765012,0.00104843473124631,0,0.333909204790806
"CbMPDiCbraya","D626","D739",0.00392793857058476,0.607666061973448,0.368240900240085,0,0.0201650992158827
"CbMPDiCbraya","D626","D740",0.000118133490844654,0.427210865241925,0,1.56872588083958e-05,0.572655314008422
"CbMPDiCbraya","D627","D628",0.000706476572446055,0.193340722088577,0.11400104425859,0.000201624028478587,0.691750133051909
"CbMPDiCbraya","D627","D629",0.122093387652773,0.337047868033375,0.114549040129467,0.000387789131885314,0.425921915052499
"CbMPDiCbraya","D627","D630",0.00017495771855135,0.571336445147332,0.116424201128353,0.000324083252077392,0.311740312753686
"CbMPDiCbraya","D627","D631",0.154171048614174,0.647097787175113,0.1179178426363,0.000704311604866471,0.0801090099695471
"CbMPDiCbraya","D627","D632",0.00137000143199245,0.162120476104347,0.120290381650545,0.000472574197403521,0.715746566615712
"CbMPDiCbraya","D627","D633",0.297422145198911,0.165384949480441,0.113984953636205,0.000292728787932563,0.422915222896511
"CbMPDiCbraya","D627","D634",0.0036111391044375,0.367892967134038,0.153486919653212,5.83192395171167e-05,0.474950654868796
"CbMPDiCbraya","D627","D635",0.0010346689059501,0.729094204580142,0.114268616290411,4.37394296378375e-05,0.155558770793859
"CbMPDiCbraya","D627","D636",0.00279813251708252,0.535114194788759,0.115577261090677,2.91596197585583e-05,0.346481251983723
"CbMPDiCbraya","D627","D637",0.0021801420206802,0.513516170336905,0.113984953636205,7.28990493963959e-05,0.370245834956814
"CbMPDiCbraya","D627","D638",0.000516084323419901,0.345424417367274,0.116478147503521,0.000230765863144424,0.537350584942641
"CbMPDiCbraya","D627","D639",0.00172863468187056,0.673873170648607,0.165987799814596,0.000132385593398297,0.158278009261528
"CbMPDiCbraya","D627","D640",0.00384841154340656,0.22746417990535,0.113984953636205,4.37394296378375e-05,0.654658715485401
"CbMPDiCbraya","D627","D701",0.331911870883082,0.113000918494725,0.113984953636205,2.91596197585583e-05,0.441073097366229
"CbMPDiCbraya","D627","D702",0.000948217385343571,0.113538136133677,0.115838157432464,0.000315892332721077,0.769359596715794
"CbMPDiCbraya","D627","D703",0.0109309966244084,0.196197412565398,0.132967964664772,0.000443009023669363,0.659460617121752
"CbMPDiCbraya","D627","D704",0.010759899690908,0.192062242590006,0.213508110082215,0.000294331085123943,0.583375416551747
"CbMPDiCbraya","D627","D705",0.00700834120479303,0.79206145522355,0.113984953636205,1.45798098792792e-05,0.0869306701255728
"CbMPDiCbraya","D627","D706",0.0121741412491981,0.430400055351361,0.487810876687341,0,0.0696149267121002
"CbMPDiCbraya","D627","D707",0.00880462492336365,0.113074295698753,0.122021543928812,2.91596197585583e-05,0.756070375829314
"CbMPDiCbraya","D627","D708",0.260120598797359,0.193693798134127,0.124603546552885,1.45798098792792e-05,0.421567476705749
"CbMPDiCbraya","D627","D709",0.006998308742054,0.430058068293998,0.123230843706026,1.45798098792792e-05,0.439698199448043
"CbMPDiCbraya","D627","D710",0.341873261206833,0.130026295364326,0.114299761031316,4.37394296378375e-05,0.413756942967886
"CbMPDiCbraya","D627","D711",0.114813145862816,0.106796524034849,0.30700035957415,0.000132260322102083,0.471257710206084
"CbMPDiCbraya","D627","D712",0.0106499924581705,0.26397128706853,0.149816687631549,2.91596197585583e-05,0.575532873221992
"CbMPDiCbraya","D627","D713",0.0463430625491971,0.79257758855852,0.113984953636205,9.10729733424762e-05,0.0470033222827361
"CbMPDiCbraya","D627","D714",0.27564057309632,0.112189055906386,0.114055733059211,1.45798098792792e-05,0.498100058128205
"CbMPDiCbraya","D627","D715",0.0110369160786143,0.329138545662163,0.114401805118854,2.91596197585583e-05,0.54539357352061
"CbMPDiCbraya","D627","D716",0.0185309383565638,0.160163141177086,0.114736879487108,1.45798098792792e-05,0.706554461169362
"CbMPDiCbraya","D627","D717",0.0104978524667249,0.214917792762085,0.113984953636205,1.45798098792792e-05,0.660584821325106
"CbMPDiCbraya","D627","D718",0.00682335102350265,0.786433548203241,0.11399838546965,1.45798098792792e-05,0.0927301354937276
"CbMPDiCbraya","D627","D719",0.00278436479332747,0.810246383984247,0.113984953636205,1.45798098792792e-05,0.0729697177763415
"CbMPDiCbraya","D627","D720",0.00393654866740538,0.515589834287125,0.113984953636205,5.87756669698076e-05,0.366429887742295
"CbMPDiCbraya","D627","D721",0.0080912845508561,0.292095246927587,0.113984953636205,0,0.585828514885353
"CbMPDiCbraya","D627","D722",0.00852524652862699,0.775999139820138,0.113984953636205,0.000190876503776146,0.101299783511255
"CbMPDiCbraya","D627","D723",0.0106141015921152,0.459050156868642,0.113984953636205,1.45798098792792e-05,0.416336208093159
"CbMPDiCbraya","D627","D724",0.00714410684084679,0.523947185318072,0.113984953636205,0.000344716266122134,0.354579037938754
"CbMPDiCbraya","D627","D725",0.000320755817344142,0.262544967567856,0.116669217141405,0.000228482791750932,0.620236576681643
"CbMPDiCbraya","D627","D726",0.00714410684084679,0.188209640682445,0.113984953636205,1.45798098792792e-05,0.690646719030624
"CbMPDiCbraya","D627","D727",0.000320755817344142,0.257560452926455,0.113984953636205,2.91596197585583e-05,0.628104678000237
"CbMPDiCbraya","D627","D728",0.00221240913866047,0.552941090402503,0.11463974672159,0.00030577207349696,0.32990098166375
"CbMPDiCbraya","D627","D729",0.0121121362805515,0.132617814806517,0.114342283011428,1.45798098792792e-05,0.740913186091624
"CbMPDiCbraya","D627","D730",0.010759899690908,0.0597714308708666,0.583148810517411,0,0.346319858920815
"CbMPDiCbraya","D627","D731",0.00393654866740538,0.107036936408335,0.470555491774084,1.45798098792792e-05,0.418456443340297
"CbMPDiCbraya","D627","D732",0.117993970749004,0.634526917575129,0.187909674163718,1.45798098792792e-05,0.0595548577022701
"CbMPDiCbraya","D627","D733",0.0106141015921152,0.102713794683226,0.113984953636205,0,0.772687150088455
"CbMPDiCbraya","D627","D734",0.00486371609957951,0.138508101931263,0.180356509056608,1.45798098792792e-05,0.67625709310267
"CbMPDiCbraya","D627","D735",0.0106141015921152,0.589512287149553,0.132046740635719,0.000207390501608464,0.267619480121005
"CbMPDiCbraya","D627","D736",0.018851694173908,0.0186689873861881,0.454917599869727,7.21372259688422e-05,0.507489581344208
"CbMPDiCbraya","D627","D737",0.00017495771855135,0.083044720752743,0.124730863026697,1.45798098792792e-05,0.79203487869213
"CbMPDiCbraya","D627","D738",0.00400677987691736,0.117053130157874,0.114137994985195,1.45798098792792e-05,0.764787515170134
"CbMPDiCbraya","D627","D739",0.369430845245352,0.398585327341091,0.113984953636205,1.45798098792792e-05,0.117984293967473
"CbMPDiCbraya","D627","D740",0.000320755817344142,0.450152787789469,0.117283149254157,1.45798098792792e-05,0.43222872732915
"CbMPDiCbraya","D628","D629",0.122093387652773,0.431700860777198,0,0.000224425607137859,0.44598132596289
"CbMPDiCbraya","D628","D630",0.00366866190384244,0.552861103312169,0,0.000327759163378615,0.44314247562061
"CbMPDiCbraya","D628","D631",0.149947416629915,0.158871484218114,0.000775038832184561,9.91589994962904e-05,0.69030690132029
"CbMPDiCbraya","D628","D632",0.00475363580157186,0.254821318835301,0,0.00106817989887029,0.739356865464257
"CbMPDiCbraya","D628","D633",0.301010674938171,0.286732648877434,0,0.000144059157149434,0.412112617027245
"CbMPDiCbraya","D628","D634",0.000856595787564245,0.434713673933816,0.158468091606652,0.00207256232130093,0.403889076350666
"CbMPDiCbraya","D628","D635",0.000991800793276949,0.778984365667207,0.126086117011006,0.000221982450844538,0.0937157340776651
"CbMPDiCbraya","D628","D636",0.00279813251708252,0.51073153918461,0,0.000283949262537866,0.486186379035769
"CbMPDiCbraya","D628","D637",0.00287203878324698,0.505061602247207,0,6.33261307802649e-05,0.492003032838765
"CbMPDiCbraya","D628","D638",0,0.253896194693921,0,0.000463337529575827,0.745640467776503
"CbMPDiCbraya","D628","D639",0.000691896762566776,0.60867378863164,0.176793125705103,0.000155343262271125,0.213685845638419
"CbMPDiCbraya","D628","D640",0.0164285254553646,0.254290963882462,0,3.21812447705477e-05,0.729248329417403
"CbMPDiCbraya","D628","D701",0.353887648141754,0.150932341749224,0,4.82718671558216e-05,0.495131738241867
"CbMPDiCbraya","D628","D702",0.0042367113859644,0.187374598280674,0.394544061484318,3.01300450842125e-05,0.413814498803959
"CbMPDiCbraya","D628","D703",0.0381186844307138,0.147596503320791,0.0197246904707956,3.21812447705477e-05,0.794527940532929
"CbMPDiCbraya","D628","D704",0.0406770933899723,0.339096416726359,0.0027695439983233,1.60906223852739e-05,0.61744085526296
"CbMPDiCbraya","D628","D705",0.0227947261423329,0.205669948369641,0,4.82718671558216e-05,0.77148705362087
"CbMPDiCbraya","D628","D706",0.0157366286927978,0.734195788856205,0,3.21812447705477e-05,0.250035401206226
"CbMPDiCbraya","D628","D707",0.00366866190384244,0.13933510873808,0.205110183496837,4.66095935903088e-05,0.65183943626765
"CbMPDiCbraya","D628","D708",0.2700087565092,0.377322295403782,0,3.21812447705477e-05,0.352636766842248
"CbMPDiCbraya","D628","D709",0.0260507176417584,0.281732237516067,0,3.21812447705477e-05,0.692184863597404
"CbMPDiCbraya","D628","D710",0.354632642424425,0.173007924676193,0.00523017064768613,3.21812447705477e-05,0.467097081006926
"CbMPDiCbraya","D628","D711",0.00106290471697732,0.117114402991756,0.438136590620891,6.18618811233911e-05,0.443624239789252
"CbMPDiCbraya","D628","D712",0.0381186844307138,0.389579101743797,0.0359956618442093,5.34923009464918e-05,0.536253059680334
"CbMPDiCbraya","D628","D713",0.0620475653624032,0.360619988487056,0.359059049852455,4.82718671558216e-05,0.218225124430931
"CbMPDiCbraya","D628","D714",0.29918573396536,0.103755998527628,0,0.000133207174763194,0.596925060332249
"CbMPDiCbraya","D628","D715",0.000691896762566776,0.452807133421781,0.000422550060432385,6.3196349276292e-05,0.546015223405944
"CbMPDiCbraya","D628","D716",0.0344500225268713,0.500275276904041,0.0075987471614148,3.21812447705477e-05,0.457643772162903
"CbMPDiCbraya","D628","D717",0.0354626102782815,0.264574311731504,0,3.21812447705477e-05,0.699930896745444
"CbMPDiCbraya","D628","D718",0.0223820557379159,0.291193250730627,0,3.21812447705477e-05,0.686392512286687
"CbMPDiCbraya","D628","D719",0.00436055866640922,0.167502298530254,0,3.21812447705477e-05,0.828104961558567
"CbMPDiCbraya","D628","D720",0.0137413915170239,0.537911258486689,0,3.21812447705477e-05,0.448315168751516
"CbMPDiCbraya","D628","D721",0.0260507176417584,0.346982971253529,0,3.21812447705477e-05,0.626934129859942
