OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU_1905	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1902	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1900	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_1906	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Labilibacter
OTU_1909	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured__bacterium
OTU_1908	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1907	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_1904	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__sediment__bacterium
OTU_1903	Bacteria	Firmicutes	Bacilli	Acholeplasmatales	Acholeplasmataceae	Acholeplasma
OTU_1910	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Muribaculaceae	uncultured__bacterium
OTU_1913	Bacteria	Bacteroidota	Kryptonia	Kryptoniales	MSB-3C8	uncultured__bacterium
OTU_1912	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
OTU_1911	Bacteria	LCP-89	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1917	Bacteria	LCP-89	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1914	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
OTU_1915	Bacteria	Bacteroidota	Kapabacteria	Kapabacteriales	uncultured__bacterium	uncultured__bacterium
OTU_1916	Bacteria	LCP-89	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1919	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_1918	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
OTU_1920	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	uncultured__bacterium
OTU_1921	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	JTB215	bacterium__enrichment__culture__clone__AOM-SR-B4
OTU_1924	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	JG30-KF-CM45	uncultured__bacterium
OTU_1926	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	GWE2-31-10
OTU_1927	Bacteria	Acidobacteriota	Subgroup__18	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1928	Bacteria	Caldisericota	Caldisericia	Caldisericales	LF045	uncultured__Caldiserica__bacterium
OTU_1925	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
OTU_1929	Bacteria	Caldisericota	Caldisericia	Caldisericales	LF045	uncultured__organism
OTU_1923	Bacteria	Actinobacteriota	Actinobacteria	Actinomycetales	Actinomycetaceae	Actinomyces
OTU_1922	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_1931	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1930	Bacteria	Deinococcota	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
OTU_1933	Bacteria	Bdellovibrionota	Bdellovibrionia	Bdellovibrionales	Bdellovibrionaceae	OM27__clade
OTU_1935	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1937	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter
OTU_1934	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
OTU_1932	Bacteria	Acidobacteriota	Aminicenantia	Aminicenantales	uncultured__bacterium	uncultured__bacterium
OTU_1936	Bacteria	Actinobacteriota	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium
OTU_1938	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1940	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1939	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Agromyces
OTU_1943	Bacteria	Acidobacteriota	d142	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1947	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1942	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Bogoriellaceae	Georgenia
OTU_1945	Bacteria	Actinobacteriota	MB-A2-108	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1941	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_1946	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Coriobacteriaceae__UCG-002
OTU_1948	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
OTU_1944	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium
OTU_1954	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Verrucomicrobiales	Akkermansiaceae	Akkermansia
OTU_1950	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionicicella
OTU_1951	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
OTU_1952	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
OTU_1955	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
OTU_1956	Bacteria	Actinobacteriota	Acidimicrobiia	Actinomarinales	uncultured	uncultured__bacterium
OTU_1953	Bacteria	Actinobacteriota	Actinobacteria	PeM15	uncultured__bacterium	uncultured__bacterium
OTU_1957	Bacteria	SAR324__clade(Marine__group__B)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_1961	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
OTU_1967	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
OTU_1959	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Corynebacterium
OTU_1966	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	uncultured
OTU_1960	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Brooklawnia
OTU_1962	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium
OTU_1958	Bacteria	Actinobacteriota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Atopobium
OTU_1963	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Kocuria
OTU_1965	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	uncultured__bacterium
OTU_1969	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Dietziaceae	Dietzia
OTU_1968	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Microbacteriaceae	Leucobacter
OTU_1970	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
OTU_1964	Bacteria	Actinobacteriota	Actinobacteria	PeM15	uncultured__bacterium	uncultured__bacterium
OTU_1972	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus
OTU_1971	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	uncultured__bacterium
OTU_1980	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora
OTU_1973	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Tessaracoccus
OTU_1974	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	uncultured
OTU_1976	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinicoccus
OTU_1978	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinicoccus
OTU_1981	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
OTU_1975	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Raineyella
OTU_1979	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinibacter
OTU_1977	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
OTU_1983	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Cyclotella__sp.__L04_2	uncultured__bacterium
OTU_1987	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
OTU_1988	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Dermatophilaceae	uncultured
OTU_1982	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia
OTU_1984	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
OTU_1985	Bacteria	Actinobacteriota	Actinobacteria	PeM15	metagenome	uncultured__bacterium
OTU_1986	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured__bacterium	uncultured__bacterium
OTU_1990	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Blastococcus
OTU_1989	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Gordonia
OTU_1991	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured__actinobacterium
OTU_1994	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium
OTU_1993	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionicimonas
OTU_1996	Bacteria	Actinobacteriota	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces
OTU_1997	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
OTU_1995	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Ornithinimicrobium
OTU_1992	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Geodermatophilaceae	Modestobacter
OTU_1999	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Williamsia
OTU_2000	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Micrococcaceae	Arthrobacter
OTU_2001	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Cutibacterium
OTU_1998	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
OTU_2005	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Nocardioidaceae	Nocardioides
OTU_2003	Bacteria	Actinobacteriota	Actinobacteria	PeM15	uncultured__bacterium	uncultured__bacterium
OTU_2002	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Nocardiaceae	Rhodococcus
OTU_2007	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Brooklawnia
OTU_2008	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Propionimicrobium
OTU_2011	Bacteria	Actinobacteriota	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora
OTU_2004	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	uncultured
OTU_2006	Bacteria	Actinobacteriota	Actinobacteria	Nitriliruptorales	Nitriliruptoraceae	uncultured__bacterium
OTU_2014	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2009	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	Longivirga
OTU_2010	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Cellulomonadaceae	Cellulomonas
OTU_2012	Bacteria	Actinobacteriota	Actinobacteria	Propionibacteriales	Propionibacteriaceae	Friedmanniella
OTU_2018	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_2017	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2016	Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	uncultured
OTU_2021	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio
OTU_2019	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_2020	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Propionigenium
OTU_2015	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2022	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas
OTU_2023	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_2013	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Tsukamurellaceae	Tsukamurella
OTU_2029	Bacteria	Patescibacteria	Microgenomatia	Candidatus__Pacebacteria	uncultured__bacterium	uncultured__bacterium
OTU_2025	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2026	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2027	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2024	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2028	Bacteria	Verrucomicrobiota	Lentisphaeria	P.palmC41	uncultured__bacterium	uncultured__bacterium
OTU_2030	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinifilaceae	Marinifilum
OTU_2031	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	uncultured__bacterium	uncultured__bacterium
OTU_2033	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2034	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_2035	Bacteria	Armatimonadota	uncultured	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2032	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_2036	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2037	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_2038	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_2039	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2042	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2043	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2040	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	uncultured__bacterium	uncultured__bacterium
OTU_2041	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2044	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Sunxiuqinia
OTU_2045	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__bacterium	uncultured__bacterium
OTU_2046	Bacteria	Cyanobacteria	Vampirivibrionia	Gastranaerophilales	uncultured__organism	uncultured__bacterium
OTU_2048	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	uncultured
OTU_2047	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2053	Bacteria	Patescibacteria	Gracilibacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2049	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2052	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2050	Bacteria	Proteobacteria	Gammaproteobacteria	Coxiellales	Coxiellaceae	Coxiella
OTU_2054	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2057	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Psychrilyobacter
OTU_2051	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Cetobacterium
OTU_2058	Bacteria	SAR324__clade(Marine__group__B)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2062	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_2059	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sphaerochaeta
OTU_2055	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2056	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2061	Bacteria	Campilobacterota	Campylobacteria	Campylobacterales	Sulfurospirillaceae	Sulfurospirillum
OTU_2064	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2060	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Marinilabiliaceae	Carboxylicivirga
OTU_2066	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured
OTU_2065	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Clostridium__sensu__stricto__7
OTU_2067	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Candidatus__Riegeria
OTU_2063	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostignum
OTU_2069	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2068	Bacteria	Firmicutes	Clostridia	Lachnospirales	Defluviitaleaceae	Defluviitaleaceae__UCG-011
OTU_2070	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2073	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured__bacterium
OTU_2071	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured
OTU_2075	Bacteria	Proteobacteria	Alphaproteobacteria	Micavibrionales	uncultured	uncultured__bacterium
OTU_2072	Bacteria	Firmicutes	Clostridia	Peptococcales	Peptococcaceae	uncultured
OTU_2077	Bacteria	Verrucomicrobiota	Verrucomicrobiae	LD1-PB3	uncultured__bacterium	uncultured__bacterium
OTU_2076	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	Oceanirhabdus
OTU_2074	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	MSBL8	uncultured__bacterium
OTU_2078	Bacteria	Bacteroidota	Bacteroidia	Bacteroidetes__VC2.1__Bac22	uncultured__bacterium	uncultured__bacterium
OTU_2081	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	Cloacimonadaceae	Candidatus__Cloacimonas
OTU_2079	Bacteria	Fermentibacterota	Fermentibacteria	Fermentibacterales	Fermentibacteraceae	uncultured__bacterium
OTU_2083	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	uncultured
OTU_2082	Bacteria	Firmicutes	Desulfitobacteriia	Desulfitobacteriales	uncultured	uncultured__bacterium
OTU_2080	Bacteria	Actinobacteriota	Coriobacteriia	OPB41	uncultured__bacterium	uncultured__bacterium
OTU_2087	Bacteria	Patescibacteria	Dojkabacteria	uncultured__anaerobic__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2084	Bacteria	Desulfobacterota	Desulfobacteria	Desulfobacterales	Desulfosarcinaceae	SEEP-SRB1
OTU_2086	Bacteria	Cloacimonadota	Cloacimonadia	Cloacimonadales	LK-44f	uncultured__bacterium
OTU_2085	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__organism	uncultured__bacterium
OTU_2088	Bacteria	Patescibacteria	Parcubacteria	Candidatus__Moranbacteria	uncultured__bacterium	uncultured__bacterium
OTU_2090	Bacteria	Patescibacteria	Gracilibacteria	JGI__0000069-P22	uncultured__bacterium	uncultured__bacterium
OTU_2089	Bacteria	Patescibacteria	Microgenomatia	Candidatus__Pacebacteria	uncultured__bacterium	uncultured__bacterium
OTU_2094	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2093	Bacteria	Bacteroidota	Bacteroidia	ML602M-17	uncultured__organism	uncultured__bacterium
OTU_2091	Bacteria	Spirochaetota	Spirochaetia	Spirochaetales	Spirochaetaceae	Sediminispirochaeta
OTU_2092	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	Lentimicrobiaceae	uncultured__bacterium
OTU_2095	Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prolixibacteraceae	Draconibacterium
OTU_2096	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2099	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2102	Bacteria	SAR324__clade(Marine__group__B)	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2098	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2103	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2097	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2101	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	Colidextribacter
OTU_2100	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella
OTU_2104	Bacteria	Thermotogota	Thermotogae	Petrotogales	Petrotogaceae	SC103
OTU_2105	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter
OTU_2107	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	uncultured	marine__sediment__metagenome
OTU_2110	Bacteria	Acidobacteriota	Subgroup__21	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2109	Bacteria	Chloroflexi	Anaerolineae	SBR1031	uncultured__bacterium	uncultured__bacterium
OTU_2106	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	livecontrolB21	uncultured__bacterium
OTU_2113	Bacteria	Chloroflexi	Anaerolineae	RBG-13-54-9	uncultured__Chloroflexi__bacterium	uncultured__bacterium
OTU_2114	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2111	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	GoM-GC232-4463-Bac1	uncultured__bacterium
OTU_2108	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	uncultured	uncultured__Acetivibrio__sp.
OTU_2116	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Dethiosulfatibacteraceae	Dethiosulfatibacter
OTU_2112	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	Ercella	uncultured__bacterium
OTU_2115	Bacteria	Patescibacteria	Dojkabacteria	uncultured__anaerobic__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2117	Bacteria	Firmicutes	Clostridia	Hungateiclostridiaceae	Ercella	uncultured__bacterium
OTU_2119	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured
OTU_2121	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2118	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
OTU_2123	Bacteria	Firmicutes	uncultured	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2128	Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Ilyobacter
OTU_2124	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	Thermovirga
OTU_2126	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured
OTU_2125	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	Christensenellaceae__R-7__group
OTU_2122	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2130	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2132	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	Sargassum__muticum	uncultured__bacterium
OTU_2129	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured
OTU_2127	Bacteria	Firmicutes	Clostridia	Eubacteriales	Alkalibacteraceae	Alkalibacter
OTU_2131	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2120	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured
OTU_2133	Bacteria	Patescibacteria	Dojkabacteria	uncultured__organism	uncultured__bacterium	uncultured__bacterium
OTU_2134	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Peptoclostridium
OTU_2135	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured
OTU_2140	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured
OTU_2137	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Guggenheimella	Tindallia__sp.__Mic8c12
OTU_2139	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2142	Bacteria	Firmicutes	Clostridia	Oscillospirales	Oscillospiraceae	uncultured
OTU_2136	Bacteria	Firmicutes	Bacilli	Izemoplasmatales	Izemoplasmataceae	bacterium__enrichment__culture__clone__R4-81B
OTU_2138	Bacteria	Firmicutes	Clostridia	Clostridia__vadinBB60__group	uncultured__bacterium	uncultured__bacterium
OTU_2141	Bacteria	Synergistota	Synergistia	Synergistales	Synergistaceae	EBM-39
OTU_2146	Bacteria	Patescibacteria	Dojkabacteria	uncultured__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2144	Bacteria	Patescibacteria	Dojkabacteria	uncultured__candidate__division__WS6__bacterium	uncultured__bacterium	uncultured__bacterium
OTU_2143	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-010	uncultured__bacterium
