"Group","HeS","HoS","DL","HD","DR"
"D3",0,0.906576048623414,0,0.00149397722324754,0.0919299741533385
"D3",0,0.899128636807198,0,0.00116324298058294,0.0997081202122191
"D3",0,0.387861408808805,0,0.00195635151069648,0.610182239680498
"D3",0,0.906720263971949,0,0.00214397399744348,0.0911357620306078
"D3",0,0.930828943470011,0,0.00119050628542948,0.0679805502445599
"D3",0,0.924445026071353,0.00285252375883001,0.00102676477394468,0.0716756853958727
"D3",0,0.905495233901093,0,0.0127053552897521,0.081799410809155
"D3",0,0.928557860621543,0,0.00284055813677366,0.0686015812416831
"D3",0,0.912817745172726,0,0.000115239457668399,0.0870670153696061
"D3",0,0.91179896191514,0,0.00109366213277768,0.0871073759520824
"D3",0,0.903724420757293,0,0.000725622277647178,0.0955499569650602
"D3",0,0.88143809088115,0,0.00131201754293836,0.117249891575912
"D3",0,0.889021546600195,0,0.000943009762000484,0.110035443637805
"D3",0,0.905271770353778,0,0.000600534369609493,0.0941276952766129
"D3",0,0.894036988863157,0,0.000520710804464536,0.105442300332378
"D3",0,0.900182691185626,0,0.0012963213779086,0.0985209874364659
"D3",0,0.91652228897933,0,0.000835960353760034,0.0826417506669098
"D3",0,0.899306236213652,0,0.000561655804942058,0.100132107981406
"D3",0,0.924095799086661,0,0.00523480304576892,0.0706693978675706
"D3",0.000518791791560987,0.901865634973831,0,0.00586615755743835,0.09174941567717
"D3",0,0.501530712706557,0,0.00937947101254493,0.489089816280898
"D3",2.90175367079986e-05,0.891824496609793,0,0.00129169738561126,0.106854788467887
"D3",0.000235751753403666,0.913213235796933,0,0.00149593935876365,0.0850550730909
"D3",0.000518791791560987,0.894044319812935,0,0.00877322184843623,0.0966636665470677
"D3",0,0.884029402627213,0,0.00111568909186582,0.114854908280922
"D3",0.000158941162871344,0.899356742579517,0,0.00162240454293711,0.0988619117146745
"D3",0,0.89036994894133,0,0.00200541156229445,0.107624639496376
"D3",0,0.894814259396819,0,0.00252913132388082,0.1026566092793
"D3",0,0.904588530158076,0,0.00846253311046267,0.0869489367314618
"D3",0,0.90526315064469,0,0.00979076203073241,0.0849460873245777
"D3",0,0.898374788797507,0,0.0135460991745428,0.0880791120279499
"D5",0.00733688128710739,0.734627156474427,0.205501759417362,0.00222656028851407,0.0503076425325893
"D5",0,0.513925595927855,0,0.00128718080097061,0.484787223271174
"D5",0,0.923905250777203,0,0.000285070765927339,0.0758096784568701
"D5",0,0.399500612491974,0.187687585463792,0.000409082970092797,0.412402719074141
"D5",0.000323834196891192,0.85132754075826,0.0537183488611102,0.00020481100513391,0.0944254651786046
"D5",0,0.871663255211379,0,0.00102586834194556,0.127310876446675
"D5",0.000408687529191966,0.084430335653693,0,0.000116190148110118,0.915044786669005
"D5",0.000129008477699963,0.828956010635143,0.00976307987372398,0.000139385516626718,0.161012515496806
"D5",0,0.831120923788478,0,0.00773458613223844,0.161144490079283
"D5",0.000396196513470681,0.832924653863899,0,0.0016263874867185,0.165052762135912
"D5",0,0.852688543742293,0,0.000121453335299357,0.147190002922408
"D5",0,0.884878483445063,0,0.000617564404388574,0.114503952150548
"D5",0,0.300434643030703,0.0316580886755957,0.00106751077852515,0.666839757515176
"D5",0,0.550343451820049,0,0.00145659371268222,0.448199954467269
"D5",0,0.92143113735908,0,0.00159999358648416,0.0769688690544358
"D5",0.000492375637850258,0.882380816596564,0,0.00127998401692912,0.115846823748657
"D5",0,0.968245738780986,0,0.000333079760578168,0.0314211814584359
"D5",0,0.72865120734187,0,0.000373715183109899,0.270975077475021
"D5",0.00186127903277124,0.740920543564099,0.203790060247959,0.00745390024106993,0.0459742169141007
"D5",0,0.505964622208069,0.268697208573321,0.00267841202178534,0.222659757196824
"D5",0,0.742882632075121,0.2369470580575,0.00373368424146617,0.0164366256259131
"D5",0,0.423959131467261,0.392958890309512,0.000461090909124849,0.182620887314102
"D5",0.00766071548399858,0.658304568528673,0.304811404093971,0.00311711142225666,0.0261062004711011
"D5",0.000153813024886947,0.647724685904884,0.290717818301377,0.00294372460824811,0.0584599581606046
"D5",0.000408687529191966,0.510546458380027,0,0.00182625846821165,0.487218595622569
"D5",0.000129008477699963,0.414489279923842,0.33817311524986,0.00696688187299158,0.240241714475606
"D5",0.000107669117420863,0.623243603357121,0,0.00185031650151166,0.374798411023947
"D5",0,0.613162329001234,0.326464186648181,0.000577506236984091,0.059795978113601
"D5",7.69065124434737e-05,0.671440977141241,0.277822870741314,6.1525209954779e-05,0.0505977203950467
"D5",0,0.653403343806966,0.277318871581082,0.00140534656896764,0.0678724380429847
"D5",7.69065124434737e-05,0.29602888511623,0.282826494761823,0.00452865102438989,0.416539062585113
"D5",0,0.520703345418562,0.315322739543247,0.0021850992380152,0.161788815800176
"D5",0,0.731606807635103,0.237217256469198,0.00778284294924236,0.023393092946457
"D5",0,0.674865919550815,0.274557849012565,0.00174673001270656,0.0488295014239131
"D5",0,0.769715377058949,0.205546012515454,0.00165132132836627,0.0230872890972307
"D5",0,0.774032418910017,0.206866289623711,0.00350448235850874,0.0155968091077634
"D5",0.000747693286668788,0.909444415804674,0.00173401209035953,0.00179467598652557,0.0862792028317727
"D5",0,0.479078992315723,0,0.000497955418324528,0.520423052265953
"D5",0,0.525651112321231,0.250883034619751,0.000601348441439333,0.222864504617579
"D5",0,0.580381299722047,0.0559323041310311,0.00647217508745387,0.357214221059469
"D5",0.000207770621234157,0.437909255128634,0.170080349062777,0.000325643526547485,0.391476981660808
"D5",0,0.109025986348637,0,0.000600883065344075,0.890373130586019
"D5",0.000368595650571323,0.548088846157326,0,0.00186984369109065,0.449672714501012
"D5",0,0.593807047588375,0,0.00112969358069043,0.405063258830935
"D5",0,0.470861021304791,0.18438833095842,0.000353422671721337,0.344397225065068
"D5",0,0.483854232360372,0,0.000401482237997217,0.515744285401631
"D5",0,0.546728644505692,0,0.000772901009552819,0.452498454484755
"D5",0.000207770621234157,0.423957961011858,0.0338720439455166,0.000514630895081698,0.54144759352631
"D5",0,0.621882486024307,0.0110101930778211,0.00160360880514178,0.36550371209273
"D5",0,0.484223290045897,0,0.00726086792394607,0.508515842030157
"D5",0,0.517012988959166,0,0.000491498770488915,0.482495512270346
"D5",0,0.500229750969505,0,0.000395562354705145,0.49937468667579
"D5",0,0.0980814132609833,0,0.00524091607814464,0.896677670660872
"D5",0,0.723912326086306,0,0.000545049172490535,0.275542624741204
"D5",0,0.414546295954233,0.205766738647801,0.000959639144126889,0.378727326253839
"D5",0.000323834196891192,0.855009892168994,0.0543107184847668,0.00195668936050866,0.0883988657888397
"D5",0,0.846179988779153,0.00026987253427841,0.000497227601469572,0.153052911085099
"D5",0.000408687529191966,0.111217954096478,0,0.000844097831714145,0.887529260542616
"D5",0,0.802926951110679,0,0.00117940421292435,0.195893644676396
"D5",0.000307078151389529,0.811050387917334,0,0.000527380318921968,0.188115153612355
"D5",0,0.619605341310552,0.15437924833011,0.000781032108646294,0.225234378250691
"D5",0,0.660424241252262,0,0.000978909352664252,0.338596849395074
"D5",0,0.548363615922706,0,0.000313260652301607,0.451323123424992
"D5",0,0.26017182734414,0.035335932315832,0.00062863994076296,0.703863600399265
"D5",0,0.511461203734955,0.426781386251771,0.000527848941878987,0.0612295610713946
"D5",0,0.917214554585577,0,0.00087985528582345,0.0819055901285998
"D5",0,0.599311693546726,0,0.000105310184510204,0.400582996268764
"D5",0,0.943763308146416,0,0.000801728901547474,0.0554349629520366
"D5",0,0.752414848315212,0,0.000280863614088553,0.247304288070699
"D5",0,0.942392160782329,0.000206808781419026,0.00097301175812305,0.0564280186781287
"D5",0,0.553996928032361,0.234283322351874,0.0076162415025006,0.204103508113264
"D5",0,0.362291161243179,0.272903644347807,0.000574716239529445,0.364230478169484
"D5",0,0.53413039249703,0,0.000947001303880639,0.464922606199089
"D5",0.000129008477699963,0.436337681939933,0,0.00757673971180143,0.555956569870566
"D5",0.000199608766817039,0.509186875300227,0,0.000765696331120544,0.489847819601836
"D5",0,0.376088812678339,0.308650012694611,0.000830618580292611,0.314430556046757
"D5",0,0.423175408112852,0.260008696787744,0.000411372227031979,0.316404522872372
"D5",0,0.4266699722672,0.259504697627512,0.00096644636146181,0.312858883743825
"D5",0,0.306923742739759,0.269314414650193,0.00075759229670806,0.423004250313339
"D5",0,0.55931648556309,0.00908574351948213,0.000629436630789012,0.430968334286639
"D5",0,0.388626967543519,0.21578072155216,0.000815048143706108,0.394777262760615
"D5",0,0.445268263728919,0.256743675058995,0.000841791347054131,0.297146269865032
"D5",0,0.418919443306493,0.187731838561884,0.000554918391211381,0.392793799740411
"D5",0,0.350235269183007,0.189052115670141,0.000707271621942173,0.46000534352491
"D5",0.000747693286668788,0.724777061521937,0,0.000565501226250701,0.273909743965144
"D5",0,0.779272729317183,0.0710031519532678,0.00188721204392148,0.147836906685627
"D5",0,0.093220508881288,0.0556300770370905,0.000190490299631953,0.85095892378199
"D5",0,0.713261892027691,0.233586758396576,0.002523434818382,0.050627914757351
"D5",0.000323834196891192,0.730399523704234,0.0539914633799031,0.00164208976442031,0.213643088954551
"D5",0.000396196513470681,0.455338945837343,0.221706978993187,0.00174235301538579,0.320815525640614
"D5",0,0.455992856050446,0.0560804174794926,0.000495766544949226,0.487430959925112
"D5",0.000323834196891192,0.372658495097383,0.0548744001369881,0.00199197193689041,0.570151298631848
"D5",0.000323834196891192,0.370394938708243,0.0832447327490121,0.00183176945294748,0.544204724892906
"D5",0.000323834196891192,0.590567660431249,0.0656496080251647,0.00185891640966901,0.341599980937026
"D5",0.000323834196891192,0.852287913965254,0.0549356014900943,0.00190487395406033,0.0905477763937004
"D5",0.00081620983474145,0.784233193432045,0.0548607266006523,0.00151024555136197,0.158579624581199
"D5",0.000323834196891192,0.878404902013703,0.054160311006075,0.00154810846690257,0.0655628443164279
"D5",0.000352920510707404,0.553857085444486,0.056833170547084,0.000537567067657269,0.388419256430065
"D5",0.00218511322966243,0.870737168136686,0.0595764786726711,0.00184244076774397,0.0656587991932367
"D5",0.000131363848668846,0.442347631657527,0.248647407287253,0.000629466643225751,0.308244130563326
"D5",0.000737191301142647,0.728148090692379,0.247470911220949,0.00100292887052968,0.0226408779149998
"D5",0.000520709354915496,0.748858074869945,0.215746663460957,0.000593040592476773,0.0342815117217053
"D5",0,0.755821179157939,0.0198681335218281,0.00139876881945137,0.222911918500782
"D5",0,0.789945176192132,0,0.000329869046609176,0.209724954761259
"D5",4.34329230699218e-05,0.805478861605716,0.0203671593872812,0.00247847518915856,0.171632070894774
"D5",0,0.242120673589533,0.133457773388261,0.00137711479208403,0.623044438230122
"D5",0.00202751177516454,0.440796877666128,0.213841548209472,0.00187668575794099,0.341457376591294
"D5",0,0.832378962281345,0.133905871877096,0.00181808733835735,0.0318970785032023
"D5",0,0.820326553558349,0,0.00035683316838224,0.179316613273268
"D5",0,0.882026904395732,0.0198584700248162,0.000277585970307015,0.0978370396091452
"D5",2.91297758931651e-05,0.870894418309218,0,0.000784124224883095,0.128292327690005
"D5",0.000190900413617563,0.664706497847701,0.314353144947345,0.000466944508524251,0.0202825122828119
"D5",0,0.529362576359642,0,0.00299310406775687,0.467644319572601
"D5",0.000408687529191966,0.110711275984533,0,0.00156068271149604,0.887319353774779
"D5",0,0.149985076474625,0.263286318692259,0.000760669548050994,0.585967935285065
"D5",0.000131363848668846,0.13835689556251,0.214645002785392,0.0006218117563289,0.646244926047101
"D5",0.000408687529191966,0.101939846337774,0.21414100362516,0.000751940864039354,0.682758521643834
"D5",0.000408687529191966,0.412387425567328,0.0327148398859595,0.00199793604685649,0.552491110970664
"D5",0.000408687529191966,0.627645437838447,0.0157841760737177,0.00240937664134811,0.353752321917295
"D5",0.000408687529191966,0.102542201438796,0.170417027549808,0.000752884034383913,0.725879199447821
"D5",0.000408687529191966,0.114778132135354,0.211379981056643,0.00104540054545238,0.672387798733358
"D5",0.000408687529191966,0.0976227553039467,0.142368144559532,7.26866165288853e-05,0.759527725990801
"D5",0.000408687529191966,0.0961669137234877,0.393214546044398,0.000144812803896565,0.510065039899026
"D5",0.000408687529191966,0.51963625992564,0.000206808781419026,0.00214612315082871,0.47760212061292
"D5",0.000129008477699963,0.689376606793198,0.00936232952451161,0.00124235532532975,0.299889699879261
"D5",0.000129008477699963,0.704282584936179,0.253864237634959,0.000263537127979798,0.0414606318231816
"D5",0.00127165499447107,0.716337542174385,0.205222921728092,0.000783086718600491,0.0763847943844514
"D5",0,0.750578134035243,0.214095586954757,0.00150102336017206,0.0338252556498274
"D5",0.000423884998157022,0.32774321347355,0.216222990125749,0.00332722594692035,0.452282685455623
"D5",0,0.516297400525135,0.0176060007404106,0.0069796447567582,0.459116953977696
"D5",0,0.778487540696335,0.160994946492508,0.008303017869138,0.052214494942019
"D5",0,0.757543477562418,0.201957899999343,0.00109528267412465,0.0394033397641144
"D5",0,0.832394774823456,0.132946063502232,0.00561569480216005,0.0290434668721519
"D5",0.000143375055293849,0.826063734395755,0.143858535376503,0.00786053233608421,0.022073822836364
"D5",0,0.949487671982473,0.00968049688054088,0.00396653719104314,0.0368652939459425
"D5",0,0.401564035957026,0.251493031807761,0.000442119848455069,0.346500812386757
"D5",0.000371935253511069,0.421777294780773,0.202851715900894,0.000446517634708006,0.374552536430114
"D5",0,0.764479248333184,0.202347716740662,0.000985935524307231,0.0321870994018462
"D5",0.000148774101404428,0.401707447255832,0.0319312031943887,0.000588611041743871,0.565623964406631
"D5",0.000764215976792788,0.595368830353468,0.00912020881682093,0.00176122056602391,0.392985524286894
"D5",0,0.80204343319912,0,0.00152536180459889,0.196431204996281
"D5",0,0.765804698856783,0,0.00148972194579942,0.232705579197417
"D5",0,0.837429307906625,0,0.00127878775195345,0.161291904341422
"D5",0,0.52645114052467,0,0.000626957822375109,0.472921901652955
"D5",0,0.949985287315877,0.000206808781419026,0.00780367922944274,0.0420042246732612
"D5",0,0.790494540672554,0,0.000153425311723952,0.209352034015722
"D5",0,0.51163507393245,0.193009993966182,0.000524415155788831,0.294830516945579
"D5",0,0.249609407702539,0.686460351045721,0.000637071952025347,0.0632931692997143
"D5",0,0.488327557120442,0.235639382499452,0.00109727266422265,0.274935787715884
"D5",0,0.590448845612283,0.149286017890829,0.000519796304908114,0.25974534019198
"D5",0,0.784976170040625,0.190248971397664,0.000385067873495757,0.024389790688215
"D5",0,0.843026218979503,0.121237134900553,0.000332457206020395,0.0354041889139236
"D5",0,0.691709013918641,0,0.000476024595398697,0.30781496148596
"D5",0,0.492105113216652,0.324752487478778,0.000476524946892271,0.182665874357678
"D5",0,0.526949718108107,0,0.000339677575560942,0.472710604316332
"D5",0.000796593032874782,0.27055444657031,0.54083012677823,0.00244891118528138,0.185369922433304
"D5",0.00338438504008235,0.463961165831928,0.171254143282408,0.000583712298238254,0.360816593547343
"D5",0,0.621704690383793,0,0.000538642448377472,0.37775666716783
"D5",0,0.840596229513707,0,0.000720497984927166,0.158683272501366
"D5",0.000159480383912779,0.883543334400691,0,1.44982167193435e-05,0.116282686998677
"D5",0.000244231819096055,0.717638613899633,0,0.000500226373423104,0.281616927907847
"D5",0.000349984091632199,0.805471646427383,0.000206808781419026,0.00048487886437785,0.193486681835187
"D5",0,0.335376393721588,0.0350690789371976,0.00130969537554414,0.628244831965671
"D5",0.00210549299728625,0.53291619400984,0.180010988824075,0.00149689740261004,0.283470426766189
"D5",0,0.529895477803942,0,0.00132310676464946,0.468781415431409
"D5",0,0.819347152612356,0,0.000942612486684504,0.17971023490096
"D5",0,0.896812846793353,0,0.000317163870151311,0.102869989336495
"D5",0,0.622572549651683,0,0.000157873777489919,0.377269576570827
"D5",0.000120972920747139,0.674910980641414,0.275607172411679,0.00102320268282217,0.0483376713433376
"D5",0.00101375588758227,0.411403879979587,0.0432685812503998,0.00159837589419691,0.542715406988234
"D5",0,0.25250759228574,0.0622205949164058,0.00483094077095252,0.680440872026902
"D5",0,0.298704020960236,0.037066183222163,0.00113179147374647,0.663098004343854
"D5",0,0.304400443178223,0.0321000508205606,0.00440858037398377,0.659090925627233
"D5",0,0.222618329793215,0.0347729103615695,0.000562122774834507,0.742046637070381
"D5",0.000190900413617563,0.461799160704558,0.0420032482139069,0.00153898483001949,0.494467705837898
"D5",0,0.506394653246085,0.14109600313796,0.00651151310190606,0.345997830514049
"D5",0,0.541524044601716,0.00909058318774147,0.00171907278297259,0.44766629942757
"D5",0,0.542047835399692,0.319593499507031,0.00233593997904882,0.136022725114228
"D5",0,0.428318720002297,0.392176688170358,0.000661641418061934,0.178842950409284
"D5",0,0.779277303776444,0.00920490544413335,0.00190243962082438,0.209615351158599
"D5",0,0.855996101969724,0,0.00199221943006286,0.142011678600213
"D5",0,0.939621041458092,0,0.00568416680518544,0.0546947917367231
"D5",0,0.721696617303852,0,0.00468559273194943,0.273617789964199
"D5",0,0.720378859059966,0.0015272033089405,0.00192994193388404,0.276163995697209
"D5",0,0.90073421580885,0,0.00158776477774425,0.097678019413406
"D5",0,0.652762138460569,0,0.000438751875741673,0.346799109663689
"D5",0,0.966965516368548,0,0.00159509455075336,0.0314393890806988
"D5",0,0.734080023862608,0,0.0041558721854777,0.261764103951915
"D5",0,0.747668424279836,0.203834313346051,0.0014637465102451,0.0470335158638676
"D5",0,0.614459090034414,0.204947781672889,0.000761499005506463,0.17983162928719
"D6",0.000577511394143722,0.898337471532177,0.0277063067094093,3.1716144546067e-05,0.073346994219724
"D6",0.000312168321158769,0.838763080221872,0.0719864414650193,0.000602970004377703,0.0883353399875728
"D6",0.000374601985390523,0.87813080955476,0.0271586439408129,0,0.0943359445190371
"D6",0.000849784653448285,0.91290981142306,0,0.000283736492361978,0.0859566674311301
"D6",0.00340847045358727,0.836903354530922,0,0.00159680554494006,0.15809136947055
"D6",0.261721914842953,0.623340349088881,0.0283355095250879,6.18186510765381e-05,0.0865404078920016
"D6",0.00329337578822501,0.879882010003574,0.0294838942714811,0.000353809942142454,0.0869869099945776
"D6",0.000520421344368621,0.762653993122625,0.0279292223694205,0.000979646718321625,0.207916716445264
"D6",0.00329337578822501,0.810788338150161,0.0285240325046843,0.000572306253796668,0.156821947303133
"D6",0.000686770306549291,0.810235638635772,0.0311914800919369,0.000572179630991224,0.157313931334751
"D6",0.00178231208899269,0.914678148129649,0.000310219067798205,0.000200960155392636,0.0830283605581675
"D6",0,0.899908228676431,0,0.00119843162977499,0.0988933396937939
"D6",0.00487898287164992,0.871176192169976,0.0446788172586565,0.000297738536788461,0.0789682691629296
"D6",0.0039801460947743,0.807600622820213,0.00234180909243301,1.46670577882077e-05,0.186062754934791
"D6",0.234805051092482,0.646093303713753,0.0292803378446155,8.83970959624397e-05,0.0897329102531873
"D6",0.000312168321158769,0.897123797037338,0.0274815749803573,1.46786836156533e-05,0.0750677809775298
"D6",7.6753039420361e-05,0.894565275078331,0.0300630025289889,0.000263796223941756,0.0750311731293176
"D6",0.00105107327905255,0.653759102271379,0.205288868918743,0.000607440734116374,0.139293514796709
"D6",0.00496138132435107,0.902915393578578,0,0.000179033010008833,0.0919441920870619
"D6",0.00682641186604217,0.768564540406334,0.0342920670114019,0.000245074405370748,0.190071906310851
"D6",0.000638947762124423,0.533987241317601,0.173184274964302,0.000405356655829082,0.291784179300143
"D6",0,0.891754442391839,0.0278875069145738,0.000121773858715348,0.0802362768348717
"D6",0.000686770306549291,0.877519165120115,0.0271586439408129,0.00017570650532527,0.0944597141271974
"D6",0.0039801460947743,0.784283637041441,0.0468070094939419,0.000126967171343466,0.1648022401985
"D6",0.00329337578822501,0.374005684893056,0.0310681575737179,0.000618060086114204,0.591014721658887
"D6",0.00338599767839398,0.677364123590633,0.143250733744839,0.000166549545744027,0.175832595440389
"D6",0.00329337578822501,0.642536239282256,0.177282203887371,0.000746132919233828,0.176142048122914
"D6",0.122203071137574,0.714827275242869,0.00210713616782169,0.000406304043101181,0.160456213408634
"D6",0,0.862484295902262,0.0295978914329616,0.000247919060766969,0.107669893604009
"D6",0.150490212708213,0.672100673943627,0.00329841303292288,1.69623774468229e-05,0.17409373793779
"D6",0.00108497389772942,0.88094182574577,0.0356026566417499,0.00120659761296848,0.0811639461017822
"D6",0.297574652265071,0.305687929690787,0.0293129173093134,1.57124002262586e-05,0.367408788334602
"D6",0.0067029629426474,0.518218609446198,0.0614133161360456,0.000828093872924534,0.412837017602185
"D6",0.00428005012548447,0.852493812768451,0.0334835032973004,0,0.109742633808764
"D6",0.00171896422753727,0.881969697788346,0.0287509513952853,0,0.087560386588832
"D6",0.0026171416972494,0.881760472255485,0.0407840357252785,1.56084160579384e-05,0.0748227419059289
"D6",0.00355871886120996,0.800617518947016,0.00210713616782169,0.000251266200603255,0.193465359823349
"D6",0.00408851509930734,0.785500974526751,0.0827957305204307,7.58173106083581e-05,0.127538962542903
"D6",0.00815945751504269,0.349296789079576,0.0292657801086346,0.000265343072984953,0.613012630223761
"D6",7.6602524819218e-05,0.890359976696841,0.0466274423242141,0.00243057113961999,0.0605054073145055
"D6",0.00622054850893612,0.918311520138389,0.00126791859437857,0.00199059276454637,0.0722094199937498
"D6",0.00666447624954091,0.957039047283258,0.000622648786601871,0.000435623309124878,0.0352382043714741
"D6",0.00011509466536226,0.890850348038077,0.00114626552173188,0.0023233690426203,0.105564922732208
"D6",0.00617199583241651,0.693165731925735,0.00121507279041351,7.60813400990198e-05,0.299371118111336
"D6",0,0.975859583722393,0.00108068793402297,0.00095666968216682,0.0221030586614174
"D6",0.00679408147196338,0.926633953504415,0.00133983849742862,0.000794879688853761,0.064437246837339
"D6",0,0.973257122881047,0.000365756719211911,0.00216746292141733,0.0242096574783233
"D6",0.00599207499758384,0.964540432505404,0.000856378800263774,0.000843558105224029,0.0277675555915241
"D6",0.000645319894290455,0.745977047044255,0.00637123079029632,0.00272547597050727,0.244280926300651
"D6",0,0.974274319391283,0.000734981212685098,0.000848855492933652,0.0241418439030986
"D6",0.000675060441458131,0.57850689087856,0.0183247424453416,0.00279286942312612,0.399700436811514
"D6",0.00622674792219516,0.329344188458666,0.000240175256622008,0.00548563601226546,0.658703252350252
"D6",0,0.963619120360896,0.00877561204101563,0.000109654114402444,0.0274956134836858
"D6",0,0.710770372526832,0.000254865566065107,0.000274219619189087,0.288700542287914
"D6",7.6753039420361e-05,0.603773452792346,0.000486468532863028,0.00017188516914102,0.395491440466229
"D6",0,0.565779342814693,0.149436537827015,0.000696162433243242,0.284087956925049
"D6",0.00263262750455373,0.961266784220077,0.00692910414359433,0.00165545694192926,0.0275160271898457
"D6",0.000144433531688717,0.858137267919938,0.0002255081988338,1.44433531688717e-05,0.14147834699637
"D6",0.000638947762124423,0.510837426726654,0.13690106395794,9.45518240127863e-05,0.351528009729269
"D6",0.00269679300291545,0.977047931434237,0,0.000889789043231922,0.0193654865196158
"D6",0.00613159560477752,0.956149415686789,0,0.00137310957836301,0.0363458791300703
"D6",0.00679167519748389,0.937637704777649,0.00275442157146999,1.61077284881286e-05,0.0528000907249091
"D6",0.000118133490844654,0.537648433003447,0.00557104865955441,0.00309821549012412,0.453564169356029
"D6",0.000237860713895015,0.146213540942837,0.123293692783734,0.000213284849963005,0.730041620709571
"D6",0.00374918344018023,0.220823479518294,0.128921077224917,0.000804890347423643,0.645701369469186
"D6",0.00020369790034472,0.716226836331779,0,0,0.283569465767877
"D6",0,0.967184845568502,0.0002255081988338,0.000618714662752822,0.0319709315699109
"D6",0.00481731519489772,0.712303857667803,0.00356177849724794,0.000372187053144347,0.278944861586907
"D6",0,0.97342833284378,0.00278587009024476,0.000716794930850126,0.0230690021351256
"D6",0.00701338101229065,0.689074377213068,0.00280155877214877,0.000128071171381289,0.300982611831112
"D6",0.00255299136685814,0.636583483032293,0.0329207069948412,0.00107590958027987,0.326866909025728
"D6",0.00693677269432089,0.882910086439296,0.00472798641614542,0.000200500254724712,0.105224654195513
"D6",0,0.940114655352237,0.0002255081988338,0.000189402144975706,0.0594704343039533
"D6",0.0065720023871465,0.765751962304408,0.00275442157146999,0.000175043871436335,0.22474656986554
"D6",0.00133256913597937,0.373453167724558,0.0002255081988338,0.000116408631196253,0.624872346309432
"D6",0.00896694637253085,0.789844019838586,0.0445936327660699,0.000143081023660243,0.156452319999153
"D6",0.00614791026191544,0.477327647679904,0,3.22154569762572e-05,0.516492226601204
"D6",0.00600563794582669,0.912407255924163,0.0448277975242064,4.38796938828783e-05,0.0367154289119206
"D6",0.00358380562024754,0.918467443421078,0.0448987154863078,0.000359137460681427,0.0326908980116853
"D6",0.00356967765657556,0.895485411574835,0,0.00073894876617891,0.100205962002411
"D6",0.00311006250766025,0.66121690743363,0.307970249310428,0.000301830670421181,0.0274009500778598
"D6",0.00632736855006741,0.922875015737051,0.0479922206947568,0.000378980436699602,0.0224264145814248
"D6",0.00311006250766025,0.900582958774413,0.0469041707414262,0.000687756139818028,0.0487150518366821
"D6",0.00335519058708175,0.919784906900131,0.0470323589279601,0.00229541611075922,0.0275321274740684
"D6",0.00600563794582669,0.91306322648039,0.0485425416551493,0.000598214063413393,0.0317903798552212
"D6",0,0.847087370413348,0.0498554899089405,0.000705982352209489,0.102351157325502
"D6",0.00289557543816644,0.917915182855068,0.0453531915697405,0.000798160501288288,0.0330378896357362
"D6",0.00335519058708175,0.902029702963439,0.063727573438936,0.000265748635366271,0.0306217843751772
"D6",0.00708126952184673,0.575893095107286,0.0471293607172581,0.000132656967269505,0.36976361768634
"D6",0.00335519058708175,0.507074983855883,0.275708587940862,0.000204571072715547,0.213656666543458
"D6",0,0.673585626435825,0.0465282903678003,0.00214269560871537,0.27774338758766
"D6",0,0.924740048490085,0.0488930595565054,0.000475236683081438,0.0258916552703282
"D6",0,0.526387763772374,0.200943368428138,0.000631578121330053,0.272037289678157
"D6",0.000498064663023679,0.47819230592241,0.0500971983484663,0.0020247833306655,0.469187647735434
"D6",0.00335519058708175,0.865615502530513,0.00134820443681824,0.000104612079361989,0.129576490366225
"D6",0.00054544321156963,0.546882202556932,0.0465967724385212,0.000138675305060458,0.405836906487916
"D6",0.00559236844108189,0.913729082374112,0.0469048649347856,4.44750239142809e-05,0.0337292092261064
"D6",0.00600563794582669,0.451965674695271,0.0461760019610246,0.000585451313664237,0.495267234084214
"D6",0.00936082853290844,0.5453429329785,0.063717231346332,0.000475669139324197,0.381103338002935
"D6",0.00335519058708175,0.534118572708818,0.0522451100531688,0.000749964508552588,0.409531162142379
"D6",0.00344637292178025,0.549127149187098,0.163285597914769,0.000117379174118798,0.284023500802234
"D6",0.00335519058708175,0.197008793135638,0.0461920925834099,0.000789128770835088,0.752654794923036
"D6",0.000291089594313029,0.568883647279975,0.0467400884542869,0.000416442148371317,0.383668732523054
"D6",0,0.913694161867487,0.0486152494531733,0.00157658305665552,0.0361140056226837
"D6",0.00357906164127964,0.519500191521645,0.0474295760196066,0.000176734917017176,0.429314435900452
"D6",0,0.908548087067045,0.0524814299753652,0.000730965102736209,0.0382395178548532
"D6",0.00358143451444801,0.364810723177211,0.342370066730962,0.000720847523825479,0.288516928053553
"D6",0.00335519058708175,0.58964262596228,0.0783235379884357,0.000124039530581498,0.328554605931621
"D6",0.00676515712545218,0.829722138750138,0.0464618867004843,9.15977263547267e-05,0.11695921969757
"D6",0,0.93066209692615,0.047768309415497,9.19230297830616e-05,0.0214776706285702
"D6",0.00343204504994198,0.41228490045386,0.356690263539864,6.22897720194344e-05,0.227530501184315
"D6",0.00335519058708175,0.585151060574085,0.0486691958283409,0.00029252483519931,0.362532028175293
"D6",0.00669349024077794,0.906357092764326,0.0464797423319846,9.14519012565457e-05,0.040378222761655
"D6",0.00338295124703261,0.507472439230881,0.0461760019610246,6.12820198553744e-05,0.442907325541206
"D6",0.000468538560065657,0.982769549138291,0.00421310296106097,0.000255880675800563,0.0122929286647814
"D6",0,0.888342569928124,0,0.000129159782400247,0.111528270289476
