Group	OTU	fV	fM	fN	rChisqX	rChisqP	rKsD	rKsP
D0	OTU_1056	67.3626373626374	29.1428571428571	14	30.0490196078431	0.00463370055886197	0.163112836667722	0.850340463865021
D0	OTU_1057	0.681318681318681	0.714285714285714	7	12.4	0.495147975646825	0.306579385288195	0.143851876075698
D0	OTU_1058	29.7857142857143	52.6428571428571	14	7.35549525101764	0.882914252090835	0.159336480546606	0.869296832571122
D0	OTU_1059	0.681318681318681	0.714285714285714	7	12.4	0.495147975646825	0.306579385288195	0.143851876075698
D0	OTU_106	0.994505494505495	0.928571428571429	9	13.9230769230769	0.379283537955626	0.328592783991774	0.0972745373069089
D0	OTU_1060	39.6483516483516	21.4285714285714	14	24.0533333333333	0.030643004974317	0.206952461488871	0.586388113195984
D0	OTU_1061	19.456043956044	18.0714285714286	14	13.99604743083	0.374122396314879	0.114030780616085	0.993304394951778
D0	OTU_1062	0.269230769230769	0.5	7	7	0.902151561226564	0.33238279310202	0.0906871987300122
D0	OTU_1063	0.269230769230769	0.5	7	7	0.902151561226564	0.33238279310202	0.0906871987300122
D0	OTU_1064	3.63186813186813	1.35714285714286	5	34.7894736842105	0.000912044679104253	0.404665636980621	0.0204050337010181
D0	OTU_1065	11.6318681318681	8.64285714285714	14	17.495867768595	0.177615661269822	0.209373788316228	0.571363454743554
D0	OTU_1066	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1067	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1068	1.53846153846154	1	8	20	0.0952102560780915	0.285714285714286	0.203188824472845
D0	OTU_1069	2.33516483516484	5.21428571428571	14	5.82191780821918	0.952394507420643	0.19643307600786	0.652477997176528
D0	OTU_1072	3.20879120879121	2.85714285714286	14	14.6	0.332984676599634	0.183853024026677	0.731248017979056
D0	OTU_1074	23.6923076923077	22	14	14	0.373843976715016	0.152816475946951	0.899293662945917
D0	OTU_1075	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D0	OTU_1076	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1078	54.5274725274725	35.7142857142857	14	19.848	0.099065693323405	0.192517716977837	0.677170638184838
D0	OTU_1080	1.8021978021978	1.42857142857143	9	16.4	0.228202863383726	0.236254873298403	0.415220715890719
D0	OTU_1081	65.1483516483516	14.0714285714286	14	60.1878172588832	4.86239803020015e-08	0.237280054869037	0.409766947166217
D0	OTU_1082	0.576923076923077	0.5	5	15	0.307352774644318	0.387678218422796	0.0297448480076788
D0	OTU_1085	4.72527472527473	12.5714285714286	14	4.88636363636364	0.977610129304881	0.16729685911679	0.828148139498883
D0	OTU_1086	1.8021978021978	1.42857142857143	9	16.4	0.228202863383726	0.213511305572334	0.545955815415945
D0	OTU_1088	26.1813186813187	22.7857142857143	14	14.9373040752351	0.311283092810917	0.133648464076272	0.963902527205078
D0	OTU_1089	21.032967032967	17.4285714285714	14	15.6885245901639	0.266359252276936	0.193716565882438	0.669616725789906
D0	OTU_1091	2.09340659340659	2.64285714285714	14	10.2972972972973	0.669461318741604	0.171591352526024	0.804235296777685
D0	OTU_1092	0.373626373626374	0.714285714285714	9	6.8	0.912161925509895	0.322759706737704	0.108188696116281
D0	OTU_1094	6.18131868131868	12.7857142857143	14	6.28491620111732	0.935165872908923	0.187368585967587	0.709454779447319
D0	OTU_1099	7.5	6.5	14	15	0.307352774644318	0.208058789614817	0.579510553957005
D0	OTU_11	52.8351648351648	15.2857142857143	14	44.9345794392523	2.14598334708668e-05	0.253425819075728	0.329671782982952
D0	OTU_1100	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1102	35.9395604395604	16.6428571428571	14	28.0729613733906	0.00884012004601559	0.209241994536989	0.572178554637165
D0	OTU_1104	8.7967032967033	6.21428571428571	14	18.4022988505747	0.142833093666615	0.301738595112961	0.156199222281707
D0	OTU_1105	13.5659340659341	21.7857142857143	14	8.09508196721312	0.83735111580328	0.0996136915328984	0.999064811048684
D0	OTU_1106	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1108	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1109	0.247252747252747	0.642857142857143	9	5	0.975193133324013	0.406553410314251	0.0195485792951733
D0	OTU_1110	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_1111	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1113	7.1043956043956	5.78571428571429	14	15.962962962963	0.25113562039195	0.258776965118085	0.305612036077379
D0	OTU_1114	1.3021978021978	2.92857142857143	14	5.78048780487805	0.953778187801249	0.254683384111535	0.32390469972814
D0	OTU_1116	8.26373626373626	9.42857142857143	14	11.3939393939394	0.577852573278796	0.171618889553489	0.804078641668209
D0	OTU_1117	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D0	OTU_1118	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1119	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_112	4.52747252747253	3.71428571428571	14	15.8461538461538	0.257537400041588	0.202877894013525	0.611870972413739
D0	OTU_1120	17.8241758241758	12.1428571428571	14	19.0823529411765	0.120572352322936	0.128832619772819	0.974281909860646
D0	OTU_1122	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1127	23.4505494505494	11.2857142857143	14	27.0126582278481	0.0123915301659325	0.25296650856401	0.331795391841359
D0	OTU_1128	38.1813186813187	12.2142857142857	14	40.6374269005848	0.00010908459446359	0.199861404035757	0.630849992263366
D0	OTU_1129	2.68131868131868	4.28571428571429	14	8.13333333333333	0.834806589231198	0.145027930086699	0.930011040779899
D0	OTU_1130	16.5934065934066	9.14285714285714	14	23.59375	0.0350791735205226	0.200572600052485	0.626369225641682
D0	OTU_1133	3.20879120879121	5.14285714285714	14	8.11111111111111	0.836286945404892	0.174639136290028	0.786665966112058
D0	OTU_1134	2.13186813186813	3.14285714285714	14	8.81818181818182	0.786532579712361	0.32468509183506	0.104479238765899
D0	OTU_1135	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1136	4.26373626373626	4.57142857142857	14	12.125	0.517421472574726	0.251866004713088	0.336921035946014
D0	OTU_1138	8.74725274725275	9.85714285714286	14	11.536231884058	0.565988991579564	0.141743132893096	0.94116054515589
D0	OTU_1139	25.4120879120879	13.2142857142857	14	25	0.0230837280337301	0.209733732649958	0.569139006613352
D0	OTU_1144	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1145	7.78571428571429	7.64285714285714	14	13.2429906542056	0.429222512814936	0.193780646742797	0.669212721167252
D0	OTU_1146	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1147	3.95604395604396	3.57142857142857	14	14.4	0.346289104177019	0.213827197712714	0.544031684498525
D0	OTU_1148	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1149	0.747252747252747	1.14285714285714	11	8.5	0.809571386497396	0.279916111257328	0.222656705048215
D0	OTU_115	0.862637362637363	0.642857142857143	5	17.4444444444444	0.179774810310794	0.398435634732009	0.023473546402489
D0	OTU_1150	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1151	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1152	0.642857142857143	0.785714285714286	8	10.6363636363636	0.641251041882007	0.265017975144195	0.279137576483612
D0	OTU_1153	5.80769230769231	9.5	14	7.94736842105263	0.847012130426625	0.274961861115278	0.240385243692685
D0	OTU_1154	3.1043956043956	4.78571428571429	14	8.43283582089552	0.814304074963628	0.119828550374607	0.987917139515614
D0	OTU_1155	3.07692307692308	7	14	5.71428571428571	0.955936025525519	0.215690895668203	0.532729729187389
D0	OTU_1156	3.23076923076923	3	14	14	0.373843976715016	0.152795053762653	0.899386066902677
D0	OTU_1161	10.3791208791209	7.92857142857143	14	17.018018018018	0.198481703456717	0.134012787872327	0.963023291546342
D0	OTU_1162	2.43956043956044	2.85714285714286	14	11.1	0.602440534761448	0.279849981624171	0.222886640756512
D0	OTU_1163	1.36263736263736	1.85714285714286	12	9.53846153846154	0.731169866769171	0.264792080699049	0.280066100583891
D0	OTU_1164	3.41208791208791	5.78571428571429	14	7.66666666666667	0.864618009244603	0.260462102631264	0.298295451364291
D0	OTU_1165	0.527472527472527	1.28571428571429	12	5.33333333333333	0.967103651915109	0.265889427296245	0.275576378550902
D0	OTU_1168	1.20879120879121	1.14285714285714	9	13.75	0.391682910520391	0.207852170275486	0.580793461043426
D0	OTU_1169	6.84065934065934	4.92857142857143	14	18.0434782608696	0.155875585235465	0.23039765861997	0.447172110564361
D0	OTU_1170	3.64835164835165	6.42857142857143	14	7.37777777777778	0.881648392087154	0.160195891492588	0.865078709316011
D0	OTU_1171	4.99450549450549	4.07142857142857	14	15.9473684210526	0.2519836192133	0.180148548681461	0.753878862918447
D0	OTU_1172	2.57142857142857	4.42857142857143	14	7.54838709677419	0.871728009063359	0.248223129790002	0.354263922897933
D0	OTU_1173	0.923076923076923	1	9	12	0.527643855535093	0.214285714285714	0.54124309837487
D0	OTU_1174	2.87912087912088	1.57142857142857	10	23.8181818181818	0.0328442711769628	0.346140161546841	0.0698322240297286
D0	OTU_1178	6.83516483516483	6.71428571428571	14	13.2340425531915	0.429900506025632	0.184578299933308	0.72677400459811
D0	OTU_1179	5.45054945054945	3.28571428571429	12	21.5652173913043	0.0624755264371917	0.137655777605337	0.953486751379889
D0	OTU_118	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D0	OTU_1180	0.401098901098901	0.642857142857143	8	8.11111111111111	0.836286945404892	0.285023723400241	0.205436280555738
D0	OTU_1183	2.84065934065934	1.92857142857143	9	19.1481481481481	0.118581457876066	0.23751469616886	0.408524655555216
D0	OTU_1184	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D0	OTU_1186	3.36263736263736	7.85714285714286	14	5.56363636363636	0.960604605305158	0.251331135309133	0.339431295150727
D0	OTU_1187	0.0714285714285714	0.928571428571429	13	1	0.999996165265265	0.533937415504288	0.000682772118194341
D0	OTU_1188	3.78571428571429	4.35714285714286	14	11.2950819672131	0.586112570257061	0.215676162704076	0.532818728121581
D0	OTU_1189	0.725274725274725	0.571428571428571	5	16.5	0.223180279385276	0.39174105109151	0.0272210482598935
D0	OTU_119	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_1193	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1197	5.56593406593407	17.7857142857143	14	4.06827309236948	0.990443223560716	0.130447730418973	0.971055160774671
D0	OTU_1199	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_12	2.68131868131868	1.71428571428571	11	20.3333333333333	0.0872046797750588	0.311515732253206	0.132083815200474
D0	OTU_120	2.61538461538462	2	13	17	0.19930407456556	0.374683810639367	0.0392531649396269
D0	OTU_1200	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D0	OTU_1202	0.593406593406593	0.857142857142857	9	9	0.772943538763509	0.224223625191224	0.482230298114553
D0	OTU_1203	0.901098901098901	1.85714285714286	14	6.30769230769231	0.93423409726816	0.245297021126112	0.368609631548441
D0	OTU_1204	1.82417582417582	3.85714285714286	14	6.14814814814815	0.940594429615876	0.229843000969632	0.450265631327005
D0	OTU_1205	0.373626373626374	1.28571428571429	13	3.77777777777778	0.993333653953463	0.322759706737704	0.10818869611628
D0	OTU_1206	16.2472527472527	6.64285714285714	14	31.7956989247312	0.00257551170310157	0.243980988417798	0.375181060025117
D0	OTU_1207	3.05494505494505	5.14285714285714	14	7.72222222222222	0.861214256148135	0.21314662138458	0.54818008783816
D0	OTU_1208	0.532967032967033	0.928571428571429	10	7.46153846153846	0.876828097027254	0.253256520406489	0.330453457140998
D0	OTU_121	0.401098901098901	0.642857142857143	8	8.11111111111111	0.836286945404892	0.285023723400241	0.205436280555738
D0	OTU_1210	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1211	0.373626373626374	0.714285714285714	9	6.8	0.912161925509895	0.322759706737704	0.108188696116281
D0	OTU_1213	0.417582417582418	0.571428571428571	7	9.5	0.734220192849642	0.31172803407914	0.131595790331726
D0	OTU_1216	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1217	9.32417582417582	3.35714285714286	14	36.1063829787234	0.000571198618668091	0.260839772708073	0.296672759898221
D0	OTU_1218	3.45604395604396	4.92857142857143	14	9.11594202898551	0.76413163714778	0.191282435501567	0.684943122704059
D0	OTU_1219	1.17032967032967	3.35714285714286	14	4.53191489361702	0.984106799438488	0.295252076496414	0.174055761761441
D0	OTU_122	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1220	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1221	1.45054945054945	1.71428571428571	12	11	0.610817620080709	0.223432727334536	0.4868164879925
D0	OTU_1224	3.51648351648352	4.85714285714286	14	9.41176470588235	0.741182653450744	0.228886698867371	0.455625904533886
D0	OTU_1227	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1228	1.14285714285714	0.714285714285714	5	20.8	0.0769797389217503	0.39083920963089	0.0277643195313565
D0	OTU_1229	0.686813186813187	0.928571428571429	9	9.61538461538462	0.725042456469575	0.225883768778687	0.472671882395372
D0	OTU_1230	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1231	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D0	OTU_1232	1.03296703296703	1.42857142857143	11	9.4	0.742107144243122	0.213022412802094	0.548938369127101
D0	OTU_1233	2.9010989010989	1.14285714285714	5	33	0.00170399450047118	0.39174105109151	0.0272210482598935
D0	OTU_1238	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1239	9.03846153846154	5.5	14	21.3636363636364	0.0660407371022624	0.280329876398343	0.221222108556022
D0	OTU_1240	7.93956043956044	7.64285714285714	14	13.5046728971963	0.409627388783384	0.184971033519651	0.724346196920961
D0	OTU_1241	1.36263736263736	1.14285714285714	9	15.5	0.277186262465872	0.262986827993172	0.287566541701274
D0	OTU_1242	1.41208791208791	1.78571428571429	12	10.28	0.67089311997175	0.174329855259879	0.788469206333757
D0	OTU_1243	1.45054945054945	0.714285714285714	4	26.4	0.0150158148253565	0.437718441620251	0.00935746294962103
D0	OTU_1245	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1247	0.401098901098901	1.35714285714286	13	3.8421052631579	0.992757878883665	0.285023723400241	0.205436280555738
D0	OTU_1249	0.840659340659341	2.07142857142857	14	5.27586206896552	0.968607664953725	0.272983329582622	0.247752846293509
D0	OTU_1250	2.28571428571429	1.85714285714286	11	16	0.249129851165867	0.176645233029099	0.774867010310376
D0	OTU_1253	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1254	1.93956043956044	1.35714285714286	8	18.5789473684211	0.136748166746228	0.263662839805381	0.284741174863791
D0	OTU_1255	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1256	0.263736263736264	0.428571428571429	6	8	0.843600275244825	0.369435394201647	0.0437889573347017
D0	OTU_1257	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_1258	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_126	0.730769230769231	1.5	12	6.33333333333333	0.93317563159434	0.292120302641701	0.183235419438289
D0	OTU_1261	0.401098901098901	0.642857142857143	8	8.11111111111111	0.836286945404892	0.285023723400241	0.205436280555738
D0	OTU_1262	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1263	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1266	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1267	21.6483516483516	20.5714285714286	14	13.6805555555556	0.396719215234052	0.209753625661977	0.569016140986804
D0	OTU_127	0.263736263736264	0.428571428571429	6	8	0.843600275244825	0.369435394201647	0.0437889573347017
D0	OTU_1270	0.417582417582418	1.57142857142857	13	3.45454545454545	0.99573191893624	0.389259620683797	0.0287389696194046
D0	OTU_1271	0.708791208791209	0.642857142857143	6	14.3333333333333	0.350794877409848	0.348870188108601	0.0662194833447527
D0	OTU_1272	4.28571428571429	4.85714285714286	14	11.4705882352941	0.571457736067483	0.241793513755382	0.386266040817198
D0	OTU_1273	1.97802197802198	5.14285714285714	14	5	0.975193133324013	0.254738662660234	0.323652785986454
D0	OTU_1274	2.70879120879121	4.64285714285714	14	7.58461538461539	0.869570212253628	0.152340514447878	0.901336781250745
D0	OTU_1275	4.52747252747253	4.71428571428571	14	12.4848484848485	0.488342399361595	0.160877189122102	0.861693819993041
D0	OTU_1276	2.18131868131868	3.21428571428571	14	8.82222222222222	0.786233794054006	0.228034696441633	0.460429612977357
D0	OTU_1277	2.06593406593407	2.28571428571429	13	11.75	0.54824277399454	0.243047460982061	0.379887030527721
D0	OTU_1278	0.489010989010989	0.785714285714286	9	8.09090909090909	0.837627651098279	0.263219214040414	0.286593038150941
D0	OTU_1279	5.87362637362637	5.21428571428571	14	14.6438356164384	0.330111733129241	0.249513435896079	0.348055204776568
D0	OTU_128	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1280	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1281	0.796703296703297	0.785714285714286	8	13.1818181818182	0.433867697688393	0.262279348484925	0.290544840199303
D0	OTU_1282	5.45054945054945	2.71428571428571	9	26.1052631578947	0.0164559532000115	0.234649712771336	0.42384412700766
D0	OTU_1283	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D0	OTU_1286	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1288	0.269230769230769	0.5	7	7	0.902151561226564	0.33238279310202	0.0906871987300122
D0	OTU_129	10.6868131868132	9.07142857142857	14	15.3149606299213	0.288105193202171	0.171974440916521	0.802052393342012
D0	OTU_1291	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1292	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1294	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1296	0.901098901098901	0.857142857142857	8	13.6666666666667	0.397730617243181	0.245297021126112	0.368609631548441
D0	OTU_13	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_130	2.48901098901099	1.78571428571429	12	18.12	0.153016059450419	0.333623971865941	0.0886128364522203
D0	OTU_1300	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D0	OTU_1303	0.461538461538462	2	14	3	0.997934317369548	0.285714285714286	0.203188824472845
D0	OTU_1304	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1308	0.401098901098901	0.357142857142857	4	14.6	0.332984676599635	0.427880866257384	0.0118770177379125
D0	OTU_131	544.879120879121	144.571428571429	14	48.99604743083	4.42819592571921e-06	0.168059962524581	0.765295178964177
D0	OTU_1310	1.20879120879121	2.14285714285714	14	7.33333333333333	0.884166348219494	0.207852170275486	0.580793461043426
D0	OTU_1312	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_132	52.0714285714286	20.9285714285714	14	32.3447098976109	0.0021351303572114	0.117227128962236	0.990622292375173
D0	OTU_1322	4.59340659340659	1.85714285714286	9	32.1538461538462	0.00227930713169976	0.298253709713805	0.165601771389051
D0	OTU_1323	2.30769230769231	3	13	10	0.693934367980749	0.244821075565653	0.370977695828628
D0	OTU_1324	0.379120879120879	1.07142857142857	12	4.6	0.982976750193571	0.331890674059836	0.0915208538762935
D0	OTU_1325	0.461538461538462	1	11	6	0.946152959299783	0.285714285714286	0.203188824472845
D0	OTU_1326	1.01648351648352	1.35714285714286	10	9.73684210526316	0.715299083335143	0.309569168807186	0.136627375368422
D0	OTU_1327	3.93956043956044	2.35714285714286	10	21.7272727272727	0.0597342438001419	0.168214364484084	0.823129772633641
D0	OTU_1328	1.23076923076923	1	8	16	0.249129851165868	0.244880350710981	0.370682246581014
D0	OTU_1329	1.91758241758242	4.07142857142857	14	6.12280701754386	0.941568915861994	0.209024487874637	0.573524472158149
D0	OTU_133	0.247252747252747	0.642857142857143	9	5	0.975193133324013	0.406553410314251	0.0195485792951733
D0	OTU_1330	0.417582417582418	1.42857142857143	13	3.8	0.993138693628082	0.31172803407914	0.131595790331726
D0	OTU_1331	0.527472527472527	0.714285714285714	8	9.6	0.726270724306391	0.265889427296245	0.275576378550901
D0	OTU_1332	3.41208791208791	1.78571428571429	9	24.84	0.0242264551973341	0.190301491461446	0.691105007973159
D0	OTU_1333	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1334	0.796703296703297	0.785714285714286	7	13.1818181818182	0.433867697688393	0.310643711973843	0.134103814718566
D0	OTU_1335	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1337	1.36263736263736	0.857142857142857	6	20.6666666666667	0.079788611270009	0.34004022208172	0.0785139309772845
D0	OTU_134	29.1703296703297	7.64285714285714	11	49.6168224299065	3.46820036913157e-06	0.176354667580661	0.776586603539383
D0	OTU_1341	0.225274725274725	1.07142857142857	13	2.73333333333333	0.99873759277924	0.416954942746213	0.0153799101943085
D0	OTU_1342	0.747252747252747	0.857142857142857	8	11.3333333333333	0.582915035946844	0.267865575072676	0.267583661485458
D0	OTU_1343	0.131868131868132	0.142857142857143	2	12	0.527643855535093	0.51013004552799	0.00136942081189584
D0	OTU_1345	0.989010989010989	1.28571428571429	10	10	0.693934367980749	0.263696267457108	0.28460198370709
D0	OTU_1346	1.18681318681319	1.57142857142857	11	9.81818181818182	0.708730404938388	0.224415759813705	0.481119300902789
D0	OTU_1351	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1354	0.576923076923077	0.5	5	15	0.307352774644318	0.387678218422796	0.0297448480076788
D0	OTU_1358	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1359	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_136	913.148351648352	104.928571428571	14	113.133424098026	4.5373260263538e-18	0.260783768833828	0.296912990283223
D0	OTU_1361	0.181318681318681	0.214285714285714	3	11	0.610817620080709	0.478315205543453	0.00330326129320446
D0	OTU_1363	0.247252747252747	0.357142857142857	5	9	0.772943538763509	0.406553410314251	0.0195485792951733
D0	OTU_1364	0.263736263736264	0.428571428571429	6	8	0.843600275244825	0.369435394201647	0.0437889573347017
D0	OTU_1365	0.269230769230769	0.5	7	7	0.902151561226564	0.33238279310202	0.0906871987300122
D0	OTU_1367	0.21978021978022	0.285714285714286	4	10	0.693934367980749	0.443172413153085	0.0081796743008038
D0	OTU_137	400.43956043956	67.8571428571429	14	76.7157894736842	4.5552119933343e-11	0.23705752078783	0.410947192584156
D0	OTU_1374	0.0714285714285714	0.0714285714285714	1	13	0.447811674319491	0.533937415504288	0.000682772118194341
D0	OTU_138	401.93956043956	48.6428571428571	14	107.419970631424	5.97129757225104e-17	0.362148145154975	0.050838310869691
D0	OTU_1380	1.03296703296703	1.42857142857143	12	9.4	0.742107144243122	0.234798199151712	0.423042132508039
D0	OTU_1381	3.14285714285714	2.28571428571429	10	17.875	0.16232357546968	0.227921899311889	0.461067540094838
D0	OTU_1382	0.725274725274725	0.571428571428571	5	16.5	0.223180279385276	0.39174105109151	0.0272210482598935
D0	OTU_1383	4.37362637362637	9.28571428571429	14	6.12307692307692	0.941558588290894	0.223488579310091	0.486491941331572
D0	OTU_1384	0.554945054945055	0.642857142857143	7	11.2222222222222	0.592207364093516	0.30591962280901	0.145486918195001
D0	OTU_1385	4	2	9	26	0.0170008368763122	0.1984876032114	0.639512728581443
D0	OTU_1386	1.19230769230769	1.5	11	10.3333333333333	0.666475709756468	0.252081607037517	0.335912694722429
D0	OTU_1387	2.24725274725275	2.35714285714286	12	12.3939393939394	0.495635357447677	0.23740630400848	0.409098253454958
D0	OTU_1388	5.87362637362637	3.78571428571429	14	20.1698113207547	0.0910561860180767	0.160525410473212	0.863446038547589
D0	OTU_1389	1.6043956043956	2.28571428571429	13	9.125	0.763438648260376	0.285023723400241	0.205436280555738
D0	OTU_139	49.9120879120879	10.7142857142857	14	60.56	4.17072559548259e-08	0.343323305601298	0.0737342461437021
D0	OTU_1390	0.532967032967033	0.928571428571429	10	7.46153846153846	0.876828097027254	0.253256520406489	0.330453457140998
D0	OTU_1391	1.71978021978022	1.21428571428571	8	18.4117647058824	0.142501489483914	0.251333714574483	0.339419160177023
D0	OTU_1392	0.796703296703297	2.21428571428571	14	4.67741935483871	0.981625113610831	0.310643711973843	0.134103814718566
D0	OTU_1393	0.747252747252747	1.14285714285714	10	8.5	0.809571386497396	0.267865575072676	0.267583661485458
D0	OTU_1394	0.730769230769231	1.5	14	6.33333333333333	0.93317563159434	0.434977445498844	0.0100056681531884
D0	OTU_1395	1.49450549450549	1.57142857142857	13	12.3636363636364	0.498074746770802	0.394188278166276	0.0257938773652802
D0	OTU_1396	1.41208791208791	0.785714285714286	5	23.3636363636364	0.0375139502899711	0.388615569545594	0.0291449501164122
D0	OTU_1397	0.489010989010989	0.785714285714286	9	8.09090909090909	0.837627651098279	0.263219214040414	0.286593038150941
D0	OTU_1398	1.47802197802198	1.35714285714286	11	14.1578947368421	0.362819003453107	0.32981735374607	0.0951038320904114
D0	OTU_1399	1.60989010989011	0.928571428571429	7	22.5384615384615	0.0475599815098158	0.267867428219351	0.267576277203553
D0	OTU_140	1.14835164835165	2.07142857142857	13	7.20689655172414	0.891176695977144	0.187713785083249	0.707301814578713
D0	OTU_1400	1.63186813186813	3.35714285714286	14	6.31914893617021	0.933762407433316	0.192600919829168	0.676646680420011
D0	OTU_1401	1.5	1.5	12	13	0.447811674319492	0.37274001513091	0.0408828471160814
D0	OTU_1402	1.36263736263736	1.14285714285714	9	15.5	0.277186262465872	0.262986827993172	0.287566541701274
